Name,Year,Domestic,Foreign,Budget,Runtime,Rating,Genre
Night at the Museum: Battle of the Smithsonian, (2009),"$177,243,721","$235,862,449","$150,000,000",1 hr 45 min,PG,Adventure;Comedy;Family;Fantasy
Night Falls on Manhattan, (1996),"$9,889,670",,,1 hr 53 min,R,Crime;Drama;Mystery;Thriller
Naktine zvejyba, (2021),"$211,260","$211,260",,1 hr 13 min,,Comedy;Drama
Red Eye, (2005),"$57,891,803","$38,366,398","$26,000,000",1 hr 25 min,PG-13,Thriller
Light from Light, (2019),"$24,808",,,1 hr 23 min,,Drama
Fright Night, (1985),"$24,922,237",,,1 hr 46 min,,Horror
Game Night, (2018),"$69,268,230","$48,500,000","$37,000,000",1 hr 40 min,R,Action;Adventure;Comedy;Crime;Thriller
Pieces, (1982),"$2,032,311",,,1 hr 25 min,,Horror;Mystery;Thriller
Night Hunter, (2018),"$1,012,932","$1,012,932",,1 hr 38 min,R,Action;Adventure;Crime;Thriller
Manhattan Night, (2016),"$184,656","$184,656",,1 hr 53 min,R,Crime;Drama;Mystery;Thriller
After the Sunset, (2004),"$28,331,233","$34,326,635","$60,000,000",1 hr 37 min,PG-13,Action;Comedy;Crime;Drama
A Night in the Life of Jimmy Reardon, (1988),"$6,264,058",,,1 hr 30 min,,Comedy;Drama;Romance
Night Market Hero, (2011),"$3,889","$3,889",,2 hr 4 min,,Comedy
Night Mail, (2014),"$950,000","$950,000",,,,
Night Moves, (2013),"$271,755","$586,758",,1 hr 52 min,R,Drama;Thriller
Some Rain Must Fall, (2024),"$5,019","$5,019",,1 hr 38 min,,Drama
Night Nurse, (1931),,,,1 hr 12 min,,Comedy;Crime;Drama;Horror;Mystery
A Night of Knowing Nothing, (2021),$911,$911,,1 hr 39 min,,Documentary
Night of Henna, (2005),"$16,027",,,1 hr 32 min,,Comedy;Romance
Color of Night, (1994),"$19,726,050",,"$40,000,000",2 hr 1 min,R,Drama;Mystery;Romance;Thriller
The Big Heat, (1953),"$6,804","$6,804",,1 hr 29 min,,Crime;Film-Noir;Thriller
The Night of the Beast, (2020),"$18,852","$18,852",,1 hr 10 min,,Comedy;Drama
Woman of the Hour, (2023),"$836,057","$836,057",,1 hr 35 min,R,Crime;Drama;Mystery
Night of the Comet, (1984),"$14,418,922",,,1 hr 35 min,,Comedy;Horror;Sci-Fi
Night of the Creeps, (1986),"$591,366",,,1 hr 28 min,,Comedy;Horror;Sci-Fi
Night of the Zoopocalypse, (2024),,,,1 hr 31 min,PG,Animation;Comedy;Horror;Sci-Fi
Night at the Golden Eagle, (2001),"$17,643",,,1 hr 27 min,R,Drama
The Night of the Hunter, (1955),"$2,519","$2,519",,1 hr 32 min,,Crime;Drama;Film-Noir;Thriller
Night of the Ghouls, (1959),,,,1 hr 9 min,,Horror
Night of the Living Dead, (1968),"$236,452",$471,,1 hr 36 min,,Horror;Thriller
Night of the Living Dead, (1990),"$5,835,247",,,1 hr 32 min,,Horror
Night of the Living Dead 3D, (2006),"$271,000","$1,386,729",,1 hr 20 min,R,Horror
Night of the Living Dorks, (2004),"$2,107,861","$2,107,861",,1 hr 29 min,,Comedy;Horror
Revenge of the Ninja, (1983),"$13,168,027",,,1 hr 30 min,R,Action;Crime;Drama;Thriller
The Running Man, (2025),,,,,,Sci-Fi
Curse of the Scarecrow, (2018),"$27,642","$27,642",,1 hr 24 min,,Horror
A History of Violence, (2005),"$31,504,633","$29,880,432","$32,000,000",1 hr 36 min,R,Action;Crime;Drama;Thriller
Rough Night, (2017),"$22,105,643","$25,241,640","$20,000,000",1 hr 41 min,R,Comedy
The Night Owl, (2022),"$26,719,364","$26,719,364",,1 hr 58 min,,Mystery;Thriller
Day Watch, (2006),"$450,897","$42,467,635",,2 hr 12 min,R,Action;Fantasy;Horror;Thriller
All Night Long, (1981),"$4,454,295",,,1 hr 27 min,,Comedy;Drama;Romance
Night Raiders, (2021),"$16,246","$16,246",,1 hr 41 min,,Action;Sci-Fi;Thriller
Night School, (2018),"$77,339,130","$25,766,748","$29,000,000",1 hr 51 min,PG-13,Comedy
Night Shift, (1982),"$21,095,638",,,1 hr 46 min,,Comedy
E.T. the Extra-Terrestrial, (1982),"$439,454,989","$357,852,418","$10,500,000",1 hr 55 min,PG,Adventure;Family;Sci-Fi
Fate/stay night [Heaven's Feel] III. spring song, (2020),"$200,000","$19,052,497",,2 hr,,Adventure;Animation;Drama;Fantasy;Romance
Night Swim, (2024),"$32,494,740","$22,273,577",,1 hr 38 min,PG-13,Horror;Thriller
The Night Eats the World, (2018),"$95,208","$95,208",,1 hr 33 min,,Drama;Horror;Thriller
Run Hide Fight, (2020),"$34,561","$34,561",,1 hr 49 min,,Action;Crime;Drama;Thriller
National Theatre Live: The Curious Incident of the Dog in the Night-Time, (2012),"$160,381","$215,203",,2 hr 40 min,,Drama
Night Train, (2007),"$34,324","$34,324",,1 hr 34 min,,Drama
Night Train to Lisbon, (2013),"$12,020,387","$12,020,387",,1 hr 51 min,R,Mystery;Romance;Thriller
Night Visitor, (1989),"$166,635",,,1 hr 33 min,,Crime;Horror;Thriller
Night Watch, (2004),"$1,502,188","$48,834,091",,1 hr 54 min,R,Action;Fantasy;Horror;Thriller
Sleep Tight, (2011),"$8,791,590","$8,791,590",,1 hr 42 min,,Crime;Drama;Thriller
Gekijouban Fate/Stay Night: Unlimited Blade Works, (2010),"$406,602","$406,602",,1 hr 47 min,,Action;Animation;Drama;Fantasy;Thriller
Night of the Wolf, (2008),"$961,419","$961,419",,1 hr 30 min,,Action;Drama;Thriller
Nightbreed, (1990),"$8,862,354","$607,341",,1 hr 42 min,,Action;Fantasy;Horror
Pitch Black, (2000),"$39,240,659","$13,947,000","$23,000,000",1 hr 49 min,R,Horror;Sci-Fi;Thriller
All Nighter, (2017),"$96,162","$96,162",,1 hr 26 min,R,Comedy;Drama
Nighthawks, (1981),"$14,905,359","$5,000,000",,1 hr 39 min,,Action;Crime;Thriller
Nightfall, (2012),"$2,443,464","$2,443,464",,1 hr 48 min,,Action;Crime;Thriller
Nightlife, (2016),"$8,462","$8,462",,1 hr 25 min,,Crime;Drama;Mystery
Nightlight, (2015),"$77,567","$77,567",,1 hr 25 min,R,Horror;Thriller
NightLights, (2014),"$21,147",,,1 hr 37 min,R,Drama
Ready or Not, (2019),"$28,714,231","$28,901,546","$6,000,000",1 hr 35 min,R,Action;Comedy;Horror;Mystery;Thriller
Nightmare Alley, (2021),"$11,338,107","$28,291,088",,2 hr 30 min,R,Crime;Drama;Thriller
Twilight Zone: The Movie, (1983),"$29,450,919",,,1 hr 41 min,,Horror;Sci-Fi
Nightmare Detective, (2006),"$67,578","$67,578",,1 hr 46 min,,Crime;Horror;Mystery;Thriller
"Blood In, Blood Out", (1993),"$4,496,583",,,3 hr,R,Biography;Crime;Drama
Rotting in the Sun, (2023),"$14,707","$14,707",,1 hr 49 min,,Comedy;Mystery;Thriller
Nightmare Man, (2006),"$97,182",,,1 hr 29 min,R,Comedy;Horror;Thriller
Nightmares, (1983),"$6,670,680",,,1 hr 39 min,,Horror;Sci-Fi
Days and Nights, (2014),"$13,243",,,1 hr 32 min,,Comedy;Drama
Nights and Weekends, (2008),"$5,430",,,1 hr 20 min,,Drama;Romance
Nights in Rodanthe, (2008),"$41,850,659","$42,524,687",,1 hr 37 min,PG-13,Drama;Romance
Nightwatch, (1997),"$1,179,002",,,1 hr 41 min,R,Drama;Horror;Thriller
Nightwatching, (2007),"$698,544","$698,544",,2 hr 14 min,R,Biography;Drama;History;Mystery
Lost Souls, (2000),"$16,815,253","$14,540,657","$50,000,000",1 hr 37 min,R,Drama;Horror;Thriller
Nijinsky, (1980),"$1,047,454",,,2 hr 9 min,,Biography;Drama;Music;Romance
Levottomat 3 - kun mikään ei riitä, (2004),"$1,289,314","$1,289,314",,1 hr 39 min,,Drama;Romance
La Femme Nikita, (1990),"$5,017,971",,,1 hr 57 min,,Action;Crime;Drama;Thriller
Nikté, (2009),"$1,329,775","$1,329,775",,1 hr 34 min,,Adventure;Animation;Family;Mystery
Nil by Mouth, (1997),"$266,130","$18,347","$9,000,000",2 hr 8 min,R,Drama
Filam Hindi, (2003),"$51,394","$51,394",,,,
"Nin x Nin: Ninja Hattori-kun, the Movie", (2004),"$16,351,134","$16,351,134",,1 hr 42 min,,Action;Adventure;Comedy;Drama;Family;Fantasy
Nina Frisk, (2007),"$962,698","$962,698",,1 hr 23 min,,Comedy
Nine Lives, (2016),"$19,700,032","$38,114,413","$30,000,000",1 hr 27 min,PG,Comedy;Drama;Family;Fantasy
Nina's Heavenly Delights, (2006),"$9,936","$40,235",,1 hr 34 min,PG-13,Comedy
Nina's Tragedies, (2003),"$238,831",,,1 hr 46 min,,Comedy;Drama
Ninaithu Ninaithu Parthen, (2007),"$13,464","$13,464",,,,
9½ Weeks, (1986),"$6,735,922","$4,548",,1 hr 57 min,,Drama;Romance
LLB: Life Line of Bachelors, (2024),"$1,466","$1,466",,2 hr 2 min,,Drama;Thriller
Nine Days of One Year, (1962),$630,$630,,1 hr 51 min,,Drama
Reds, (1981),"$40,382,659",$129,"$32,000,000",3 hr 15 min,,Biography;Drama;History;Romance
9 Dead Gay Guys, (2002),"$26,377",,,1 hr 23 min,R,Comedy;Crime
Night of the Hunted, (2023),"$344,758","$344,758",,1 hr 35 min,,Crime;Drama;Horror;Mystery;Thriller
Nine Queens, (2000),"$1,222,889","$11,190,999",,1 hr 54 min,R,Crime;Drama;Thriller
9 to 5, (1980),"$103,290,500","$10,433",,1 hr 49 min,,Comedy
9/11, (2017),"$170,000","$30,229",,1 hr 30 min,R,Drama
The Right of the Weakest, (2006),"$1,055,063","$1,055,063",,1 hr 56 min,,Crime;Drama;Thriller
Ninette, (2005),"$1,813,790","$1,813,790",,1 hr 58 min,,Comedy
Betty Blue, (1986),"$2,016,851",,,1 hr 59 min,,Drama;Romance
Human Lost, (2019),"$6,141","$6,141",,2 hr 1 min,,Action;Animation;Sci-Fi
Ninja, (2009),"$194,243","$194,243",,1 hr 26 min,R,Action;Thriller
Bachelor Party, (1984),"$38,435,947",,,1 hr 45 min,,Comedy
Ninja III: The Domination, (1984),"$7,610,785",,,1 hr 32 min,,Action;Fantasy;Thriller
The Silencing, (2020),"$100,746","$69,907",,1 hr 33 min,R,Action;Crime;Mystery;Thriller
3 Ninjas, (1992),"$29,000,301",,,1 hr 24 min,PG,Action;Comedy;Family;Sport
The Great Wall, (2016),"$45,540,830","$289,393,001","$150,000,000",1 hr 43 min,PG-13,Action;Adventure;Fantasy;Thriller
Ninja Scroll, (1993),"$1,073","$1,073",,1 hr 34 min,,Action;Adventure;Animation;Fantasy;Thriller
China Strike Force, (2000),"$145,969","$145,969",,1 hr 43 min,,Action;Crime
Cockneys vs Zombies, (2012),"$107,348","$107,348",,1 hr 28 min,,Action;Comedy;Horror;Thriller
Ninotchka, (1939),"$1,204","$1,204",,1 hr 50 min,,Comedy;Romance
Crayon Shin-chan: Honeymoon Hurricane - The Lost Hiroshi, (2019),"$18,738,951","$18,738,951",,1 hr 40 min,,Action;Adventure;Animation;Family
New Normal, (2022),"$484,209","$484,209",,1 hr 52 min,,Comedy;Horror;Thriller
Nishabd, (2007),"$73,819","$2,581,850",,1 hr 50 min,,Drama
Nishana, (2022),"$2,177","$2,177",,2 hr 27 min,,Action;Comedy;Drama;Romance
Nirvana, (1997),,,,1 hr 53 min,R,Action;Drama;Sci-Fi;Thriller
Distant, (2024),,,,1 hr 27 min,PG-13,Comedy;Drama;Sci-Fi
Itty Bitty Titty Committee, (2007),"$18,445","$15,278",,1 hr 27 min,,Comedy;Drama;Romance
Nitro, (2007),"$3,768,878","$25,262",,1 hr 45 min,,Action;Drama;Thriller
Nitro Circus: The Movie, (2012),"$3,377,618","$796,651",,1 hr 32 min,PG-13,Action;Comedy;Documentary
Nixon, (1995),"$13,681,765",,"$44,000,000",3 hr 12 min,R,Biography;Drama;History
The Wizard of Oz, (1939),"$24,668,669","$969,000","$2,777,000",1 hr 42 min,PG,Adventure;Family;Fantasy;Musical
Victoria No. 203, (1972),"$201,216","$201,216",,1 hr 40 min,,Action;Comedy;Crime;Drama;Musical;Romance;Thriller
No Hard Feelings, (2023),"$50,452,282","$36,804,125",,1 hr 43 min,R,Comedy;Romance
No sabe no contesta, (2002),"$32,433","$32,433",,1 hr 30 min,,Comedy;Romance
"No Date, No Signature", (2017),"$36,444","$70,924",,1 hr 39 min,,Drama;Mystery;Thriller
No Return, (2010),"$891,654","$891,654",,1 hr 44 min,,Crime;Drama;Thriller
Spider-Man: No Way Home, (2021),"$814,866,759","$1,137,831,590",,2 hr 28 min,PG-13,Action;Adventure;Fantasy;Sci-Fi
No Distance Left to Run, (2010),"$64,273","$64,273",,1 hr 44 min,,Biography;Documentary;Music
Boat, (2009),"$69,314","$69,314",,1 hr 55 min,,Drama
Harbinger Down, (2015),"$61,036","$61,036",,1 hr 22 min,R,Horror;Sci-Fi
No End in Sight, (2007),"$1,433,319",,,1 hr 42 min,,Documentary;War
No Entry, (2005),"$678,000","$519,530",,2 hr 38 min,,Comedy;Drama;Musical;Romance
"It's Not You, It's Me", (2010),"$1,339,911","$9,962,045",,1 hr 41 min,PG-13,Comedy;Romance
No Escapes, (2020),"$12,916,151","$12,916,151",,2 hr 11 min,,Action;Drama
Only the Brave, (2017),"$18,343,983","$8,007,339","$38,000,000",2 hr 14 min,PG-13,Action;Biography;Drama
There's No Business Like Show Business, (1954),"$6,341","$6,341",,1 hr 57 min,,Comedy;Drama;Musical;Romance
No Good Deed, (2014),"$52,543,632","$1,779,578","$13,200,000",1 hr 24 min,PG-13,Crime;Drama;Horror;Thriller
Outlaws, (2012),"$5,672,846","$4,500,836",,2 hr 25 min,R,Drama;History;War;Western
No Greater Love, (2015),"$30,247",,,1 hr 34 min,,Documentary
"Alexander and the Terrible, Horrible, No Good, Very Bad Day", (2014),"$66,954,149","$33,700,000","$28,000,000",1 hr 21 min,PG,Comedy;Drama;Family;Fantasy
Hands on a Hardbody: The Documentary, (1997),"$563,482",,,1 hr 38 min,PG,Comedy;Documentary;Drama;Game-Show
Eye in the Sky, (2015),"$18,704,595","$16,555,058",,1 hr 42 min,R,Action;Drama;Thriller;War
No Holds Barred, (1989),"$16,093,651",,,1 hr 33 min,,Action;Sport
No Impact Man: The Documentary, (2009),"$100,028","$16,321",,1 hr 33 min,,Documentary
Leave No Trace, (2018),"$6,046,104","$1,636,824",,1 hr 49 min,PG,Adventure;Drama
Unthinkable, (2010),"$1,669,947","$1,669,947",,1 hr 37 min,R,Crime;Drama;Thriller
No Looking Back, (1998),"$222,099",,"$5,000,000",1 hr 36 min,R,Drama;Romance
No Time for Love, (2009),"$510,605","$510,605",,1 hr 30 min,,Comedy;Romance
No Man Is an Island, (2021),"$2,511","$2,511",,1 hr 18 min,,Documentary
No Man of Her Own, (1932),,,,1 hr 25 min,,Comedy;Drama;Romance
No Man's Land, (1987),"$2,877,571",,,1 hr 47 min,,Crime;Drama;Thriller
No Man's Land: The Rise of Reeker, (2008),"$99,499","$99,499",,1 hr 28 min,R,Horror;Thriller
No Man's Land, (2001),"$1,012,153","$3,846,716",,1 hr 38 min,R,Comedy;Drama;War
No Manches Frida, (2016),"$11,528,613","$12,012,324",,1 hr 54 min,PG-13,Comedy;Romance
No Manches Frida 2, (2019),"$9,270,920","$17,222,728",,1 hr 42 min,R,Comedy
Cross the Line, (2020),"$108,300","$108,300",,1 hr 32 min,,Drama;Thriller
No Mercy, (1986),"$12,303,904",,,1 hr 46 min,,Crime;Drama;Romance;Thriller
No Mercy for the Rude, (2006),"$4,884,108","$4,884,108",,2 hr 1 min,,Action;Comedy;Crime;Thriller
No More Bets, (2023),"$532,600,264","$532,600,264",,2 hr 10 min,,Crime;Drama
Shocker, (1989),"$16,554,699",,,1 hr 49 min,,Comedy;Horror;Thriller
No More School, (2000),"$2,870,533","$2,870,533",,1 hr 39 min,,Comedy;Drama
Enai Noki Paayum Thota, (2019),"$172,647","$172,647",,2 hr 33 min,,Action;Drama;Romance;Thriller
No One Killed Jessica, (2011),"$440,525","$193,772",,2 hr 16 min,,Biography;Crime;Drama;Thriller
No One Knows About Persian Cats, (2009),"$81,768","$819,269",,1 hr 46 min,,Drama;Music
No One Lives, (2012),"$74,918","$973,786",,1 hr 26 min,R,Horror;Thriller
Bedtime Stories, (2008),"$110,101,975","$102,772,889","$80,000,000",1 hr 39 min,PG,Adventure;Comedy;Family;Fantasy;Romance;Sci-Fi
Unbreakable, (2000),"$95,011,339","$153,106,782","$75,000,000",1 hr 46 min,PG-13,Drama;Mystery;Sci-Fi;Thriller
No Other Woman, (2011),"$6,522,701","$6,522,701",,1 hr 41 min,,Drama;Romance;Thriller
Pain & Gain, (2013),"$49,875,291","$37,430,258","$26,000,000",2 hr 9 min,R,Biography;Comedy;Crime;Drama;Mystery
No Place for You in Our Town, (2022),$99,$99,,1 hr 21 min,,Documentary
There's No Place Like Home, (2018),"$11,740,817","$11,740,817",,1 hr 45 min,,Comedy;Drama;Romance
No Place to Go, (2000),"$41,479","$41,479",,1 hr 50 min,,Drama
Rebel, (1973),,,,1 hr 20 min,,Drama;Thriller
No Problem, (2010),"$285,468","$4,345,856",,2 hr 19 min,,Action;Comedy;Crime
Can't Live Without You, (2022),"$171,598","$171,598",,1 hr 31 min,,Drama;Thriller
In Vanda's Room, (2000),"$2,912","$2,912",,2 hr 51 min,,Drama
Documentary of AKB48: No Flower Without Rain, (2013),"$2,280,815","$2,280,815",,1 hr 55 min,,Documentary;Music
No Regret, (2006),"$15,347","$289,756",,1 hr 53 min,R,Drama;Romance
"No Retreat, No Surrender", (1985),"$4,662,137",,,1 hr 25 min,,Action;Comedy;Crime;Drama
"Turn Left, Turn Right", (2003),"$2,083,193","$2,083,193",,1 hr 35 min,,Comedy;Drama;Romance
Locke, (2013),"$1,375,769","$3,714,839",,1 hr 25 min,R,Drama
No Tears for the Dead, (2014),"$63,063","$26,750",,1 hr 56 min,,Action;Thriller
Instructions Not Included, (2013),"$44,467,206","$56,035,432",,1 hr 55 min,PG-13,Comedy;Drama
No Shade, (2018),"$3,003","$3,003",,1 hr 44 min,,Comedy;Drama;Romance
No Small Affair, (1984),"$4,994,094",,,1 hr 42 min,,Comedy;Drama;Music;Romance
No Smoking, (2007),"$797,693","$797,693",,2 hr 8 min,,Drama;Horror;Mystery;Thriller
"It's Not You, It's Me", (2004),"$3,125,254","$3,125,254",,1 hr 45 min,,Comedy;Drama;Romance
No Such Thing, (2001),"$62,703",,,1 hr 42 min,R,Comedy;Drama;Fantasy
No Surrender, (2018),"$283,280","$283,280",,1 hr 54 min,,Action;Crime;History;Thriller;War
No Tomorrow, (2016),"$106,019","$106,019",,,,
Don't Be Afraid of the Dark, (2010),"$24,046,682","$14,222,847","$25,000,000",1 hr 39 min,R,Fantasy;Horror;Thriller
No Chains No Masters, (2024),"$3,108,511","$3,108,511",,1 hr 38 min,,Drama
Palm Trees in the Snow, (2015),"$18,428,235","$18,428,235",,2 hr 43 min,,Drama;Romance
No Way Back, (2020),"$64,148","$64,148",,,,
Trap, (2024),"$42,777,281","$39,900,000",,1 hr 45 min,PG-13,Crime;Horror;Mystery;Thriller
No Way Up, (2024),"$148,582","$4,316,646",,1 hr 30 min,R,Action;Adventure;Drama;Thriller
Cake, (2005),"$285,406","$285,406",,1 hr 34 min,R,Comedy;Romance
No No: A Dockumentary, (2014),,,,1 hr 40 min,,Biography;Documentary;Sport
The Son of No One, (2011),"$30,680","$1,060,452",,1 hr 30 min,R,Action;Crime;Drama;Thriller
Landscape No.2, (2008),"$30,032","$30,032",,1 hr 30 min,,Crime;Thriller
Noah's Arc: Jumping the Broom, (2008),"$532,878",,,1 hr 41 min,R,Drama;Romance
Noah's Ark, (2007),"$6,837,093","$6,837,093",,1 hr 28 min,,Adventure;Animation;Comedy;Family;Fantasy;Musical
Noah's Ark, (2024),"$4,248,507","$4,248,507",,1 hr 36 min,,Adventure;Animation;Comedy;Family;Musical
The Last Flight of Noah's Ark, (1980),"$11,000,000",,,1 hr 37 min,,Adventure;Family
The Lavender Hill Mob, (1951),"$16,361","$15,871",,1 hr 18 min,,Comedy;Crime
Nobel Son, (2007),"$540,382","$10,400",,1 hr 50 min,R,Comedy;Crime;Drama;Thriller
Doraemon: Nobita and the Island of Miracles ~Animal Adventure~, (2012),"$46,180,706","$46,180,706",,1 hr 40 min,,Action;Adventure;Animation;Comedy;Family;Fantasy;Sci-Fi
Doraemon the Movie: Nobita's New Great Adventure into the Underworld, (2007),"$32,787,846","$32,787,846",,1 hr 52 min,,Adventure;Animation;Comedy;Family;Fantasy;Horror;Sci-Fi
Noble, (2014),"$347,321","$866,606",,1 hr 40 min,PG-13,Biography;Drama
Nobody, (2021),"$27,568,035","$29,942,483","$16,000,000",1 hr 32 min,R,Action;Crime;Drama;Thriller
Nobody Knows, (2004),"$684,118","$1,603,975",,2 hr 21 min,PG-13,Drama
You Can Live Forever, (2022),$897,$897,,1 hr 36 min,,Drama;Romance
Nobody's Lover, (2021),"$44,290","$44,290",,2 hr 10 min,,
You Can't Run Forever, (2024),"$114,677","$114,677",,1 hr 42 min,R,Drama;Horror;Thriller
Nobody's Fool, (1986),"$563,358",,,1 hr 47 min,,Comedy;Drama;Romance
NoBody's Perfect, (2008),"$2,122","$38,979",,1 hr 24 min,,Documentary
Nobody's Perfekt, (1981),,,,1 hr 36 min,,Comedy
Nobody Else But You, (2011),"$43,040","$107,133",,1 hr 42 min,,Comedy;Crime;Mystery
Nobunaga Concerto: The Movie, (2016),"$36,187,594","$36,187,594",,2 hr 6 min,,Adventure;Comedy;Drama;History;Sci-Fi
Presumed Innocent, (1990),"$86,303,188","$135,000,000",,2 hr 7 min,,Mystery;Thriller
Fantasma de Buenos Aires, (2008),"$20,657","$20,657",,1 hr 31 min,,Comedy;Fantasy
Nocturna, (2007),"$1,811,065","$1,811,065",,1 hr 20 min,,Adventure;Animation;Family;Fantasy;Mystery
Nocturnal Animals, (2016),"$10,663,357","$19,648,500",,1 hr 56 min,R,Drama;Thriller
Impromptu, (1991),"$4,076,211",,,1 hr 47 min,,Biography;Comedy;Music;Romance
Nodame Cantabile: The Movie II, (2010),"$86,192,740","$86,192,740",,2 hr 3 min,,Comedy;Drama;Music
Here We Are, (2020),"$40,919","$40,919",,1 hr 34 min,,Drama
Noi the Albino, (2003),"$60,555","$1,281,455",,1 hr 33 min,PG-13,Comedy;Drama
Black & White, (1999),"$5,277,299","$264,132","$12,000,000",1 hr 38 min,R,Crime;Drama;Music
The Astronaut's Wife, (1999),"$10,672,566","$8,926,022","$75,000,000",1 hr 49 min,R,Drama;Sci-Fi;Thriller
Noise & Resistance, (2011),"$28,129","$28,129",,1 hr 27 min,,Documentary;Music
Noises Off..., (1992),"$2,280,148",,,1 hr 41 min,,Comedy
White Noise, (2022),"$71,728","$71,728",,2 hr 16 min,R,Comedy;Drama;Horror;Mystery
Nokas, (2010),"$3,768,106","$3,768,106",,1 hr 27 min,,Action;Biography;Crime;Drama;Thriller
Nola, (2003),"$10,550",,,1 hr 37 min,R,Comedy;Romance
Noma: My Perfect Storm, (2015),"$21,130","$47,492",,1 hr 40 min,,Documentary
Nomad: The Warrior, (2005),"$79,123","$3,009,562",,1 hr 52 min,R,Drama;History;War
Nomadland, (2020),"$3,700,000","$35,758,207",,1 hr 47 min,R,Drama
Nomads, (1986),"$2,278,264",,,1 hr 31 min,,Horror;Mystery;Thriller
Champions, (2018),"$27,344,401","$27,344,401",,2 hr 4 min,,Comedy;Drama;Family;Sport
Non me lo dire, (2012),"$382,931","$382,931",,1 hr 39 min,,Comedy
Non pensarci, (2007),"$3,606,870","$3,606,870",,1 hr 45 min,,Comedy;Drama
Finding You, (2020),"$2,753,985","$572,900",,1 hr 59 min,PG,Drama;Romance
"See No Evil, Hear No Evil", (1989),"$46,908,987",,,1 hr 43 min,,Comedy;Crime
Non è vero ma ci credo, (2018),"$98,083","$98,083",,1 hr 43 min,,Comedy
Non-Stop, (2014),"$92,168,600","$130,641,000","$50,000,000",1 hr 46 min,PG-13,Action;Mystery;Thriller
The Music Lovers, (1971),$514,,,2 hr 3 min,,Biography;Comedy;Drama;Music
Nong Teng Nakleng-pukaotong, (2006),"$2,215,538","$2,215,538",,,,Comedy
Donnie Darko, (2001),"$1,478,493","$5,924,648","$6,000,000",1 hr 53 min,R,Drama;Mystery;Sci-Fi;Thriller
Noo Hin: The Movie, (2006),"$1,334,197","$1,334,197",,1 hr 42 min,,Comedy;Musical
The Iran Job, (2012),"$23,115",,,1 hr 30 min,,Documentary;Sport
SOS: Summer of Suspense, (2008),"$1,840,042","$1,840,042",,1 hr 27 min,,Family
Kooman, (2022),"$286,887","$286,887",,2 hr 33 min,,Drama;Mystery;Thriller
Boogie Nights, (1997),"$26,416,349","$16,700,954","$15,000,000",2 hr 35 min,R,Drama
Nope, (2022),"$123,277,080","$47,958,512",,2 hr 10 min,R,Horror;Mystery;Sci-Fi;Thriller
By the Light of the Silvery Moon, (1953),,,,1 hr 41 min,,Comedy;Family;Musical;Romance
