Name,Year,Domestic,Foreign,Budget,Runtime,Rating,Genre
Stand Off, (2011),"$18,332","$18,332",,1 hr 29 min,R,Comedy;Crime;Drama
Whole New Thing, (2005),"$11,445",,,1 hr 32 min,,Comedy;Drama
Wholly Moses!, (1980),"$14,155,617",,,1 hr 43 min,,Comedy;Fantasy
Only God Forgives, (2013),"$779,188","$9,879,144",,1 hr 30 min,R,Crime;Drama;Thriller
Hooper, (1978),"$78,000,000",,,1 hr 39 min,,Action;Comedy
Whores' Glory, (2011),"$31,420","$166,512",,1 hr 50 min,,Documentary
Whore, (1991),"$1,008,404",,,1 hr 25 min,NC-17,Drama
Whose Life Is It Anyway?, (1981),"$8,206,145",,,1 hr 59 min,,Comedy;Drama
Johnny Be Good, (1988),"$17,550,399",,,1 hr 31 min,,Comedy;Sport
You Changed My Life, (2009),"$4,727,411","$4,727,411",,1 hr 51 min,,Comedy;Drama;Romance
Why Did I Get Married?, (2007),"$55,204,525","$658,361",,1 hr 53 min,PG-13,Comedy;Drama;Romance
Why Do Fools Fall in Love, (1998),"$12,461,773",,,1 hr 56 min,R,Biography;Drama;Music
Why Don't You Play in Hell?, (2013),"$28,534","$1,237,338",,2 hr 9 min,,Action;Comedy;Horror
Why Him?, (2016),"$60,323,786","$57,778,939","$38,000,000",1 hr 51 min,R,Comedy
Why Me?, (1990),"$83,882",,,1 hr 27 min,,Action;Adventure;Comedy;Crime
Why Men Don't Listen and Women Can't Read Maps, (2007),"$15,129,240","$15,129,240",,1 hr 43 min,,Comedy;Romance
The Teacher Who Promised the Sea, (2023),"$3,030,580","$3,030,580",,1 hr 45 min,,Biography;Drama
Why Stop Now?, (2012),"$2,432",,,1 hr 25 min,R,Comedy;Drama
The Man Who Cried, (2000),"$747,092","$575,671",,1 hr 40 min,R,Drama;Music;Romance;War
Why We Fight, (2005),"$1,439,972",,,1 hr 38 min,PG-13,Documentary;History;War
Why Would I Lie?, (1980),"$1,175,855",,,1 hr 45 min,,Comedy;Drama
Knight and Day, (2010),"$76,423,035","$185,566,734","$117,000,000",1 hr 49 min,PG-13,Action;Adventure;Comedy
Wicked, (2024),"$275,801,255","$97,140,000",,2 hr 40 min,PG,Fantasy;Musical;Romance
Wicked Little Letters, (2023),"$5,008,179","$22,211,550",,1 hr 40 min,R,Comedy;Crime;Drama;History;Mystery
Wide Awake, (1998),"$282,175",,"$6,000,000",1 hr 28 min,PG,Comedy;Drama;Family
Eyes Wide Open, (2009),"$26,258","$250,318",,1 hr 31 min,,Drama;Romance
Wide Open Spaces, (2009),"$9,674","$9,674",,,,Comedy
Wide Sargasso Sea, (1993),"$1,614,784",,,1 hr 39 min,NC-17,Drama;Romance;Thriller
Widow of St. Pierre, (2000),"$3,193,889","$4,000,000",,1 hr 52 min,R,Drama;History;Romance
Widows' Peak, (1994),"$6,243,722",,,1 hr 41 min,PG,Comedy;Crime;Drama;Mystery;Thriller
Die Wilden Kerle 2, (2005),"$8,499,237","$8,499,237",,1 hr 35 min,,Comedy;Family;Sport
Velikiy severnyy put, (2019),"$37,894","$37,894",,1 hr 15 min,,Documentary
All It Takes Is a Miracle, (2006),$57,$57,,1 hr 37 min,,Drama
Wiener-Dog, (2016),"$477,453","$257,276",,1 hr 28 min,R,Comedy;Drama
Sinners, (2025),,,,,,Drama;Horror;Thriller
A Boyfriend for My Wife, (2008),"$6,395,811","$6,395,811",,1 hr 40 min,,Comedy;Romance
In No Great Hurry: 13 Lessons in Life with Saul Leiter, (2013),"$12,133","$8,873",,1 hr 15 min,,Documentary
Life or Something Like It, (2002),"$14,448,589","$2,424,082","$40,000,000",1 hr 43 min,PG-13,Comedy;Romance
How to Be a Good Wife, (2020),"$6,033,430","$6,033,430",,1 hr 49 min,,Comedy;Drama
Gambler Husband Vs. Gambler Wife, (2012),"$1,633,794","$1,633,794",,,,
Another Life, (2013),"$324,599","$324,599",,1 hr 35 min,,Comedy;Drama;Romance
Husband & Wife, (2017),"$2,839,240","$2,839,240",,1 hr 40 min,,Comedy;Sci-Fi
Prick Up Your Ears, (1987),"$1,654,743","$18,184",,1 hr 45 min,,Biography;Drama
Wigstock: The Movie, (1995),"$686,152",,,1 hr 25 min,R,Documentary
Charlotte's Web, (2006),"$82,985,708","$65,978,114","$85,000,000",1 hr 37 min,G,Adventure;Comedy;Family;Fantasy
Wilby Wonderful, (2004),"$1,749","$1,749",,1 hr 39 min,,Comedy;Drama;Romance
The Wild Robot, (2024),"$142,605,235","$179,231,000",,1 hr 42 min,PG,Animation;Sci-Fi
Wild America, (1997),"$7,342,923",,,1 hr 46 min,PG,Action;Adventure;Comedy;Family
Young & Wild, (2012),"$5,514","$207,110",,1 hr 36 min,,Comedy;Drama
Rosinha e Outros Bichos do Mato, (2023),"$2,077","$2,077",,1 hr 41 min,,Documentary;History
Wild at Heart, (1990),"$14,560,247","$4,621",,2 hr 5 min,,Crime;Drama;Thriller
The Wild Bees, (2001),"$75,561","$75,561",,1 hr 54 min,,Comedy;Drama
Wild Bill, (1995),"$2,193,982",,"$30,000,000",1 hr 38 min,R,Action;Biography;Drama;Western
Wild Blood, (2008),"$1,296,450","$1,296,450",,2 hr 28 min,,Biography;Drama
The Call of the Wild, (2020),"$62,342,368","$48,824,301","$135,000,000",1 hr 40 min,PG,Adventure;Drama;Family
Down by Law, (1986),"$1,435,668","$93,531",,1 hr 47 min,,Comedy;Crime;Drama
Wild Card, (2015),"$6,738,764","$6,738,764",,1 hr 32 min,R,Action;Crime;Drama;Thriller
Wild Child, (2008),"$21,972,336","$21,972,336",,1 hr 38 min,PG-13,Comedy
Wild City, (2015),"$34,866","$24,782,986",,2 hr,,Action;Crime;Thriller
Wild Dog, (2021),"$32,519","$32,519",,2 hr 25 min,,Action;Thriller
Every Thing Will Be Fine, (2015),"$9,233","$545,720",,1 hr 58 min,,Drama
Wild Flowers, (2000),"$751,009","$751,009",,1 hr 21 min,,Drama;Fantasy;Horror;Mystery;Romance
Wild Geese II, (1985),"$69,342",,,2 hr 5 min,,Action;Adventure;Thriller
Wild Grass, (2009),"$403,952","$4,430,938",,1 hr 44 min,PG,Drama;Romance
Wild Hearts Can't Be Broken, (1991),"$7,294,835",,,1 hr 28 min,,Drama;Family;Romance
"Wild Horse, Wild Ride", (2011),"$111,205",,,1 hr 46 min,PG,Documentary;Western
Memlekette Demokrasi Var, (2010),"$395,497","$395,497",,1 hr 35 min,,Comedy
Panic in the Streets, (1950),$35,$35,,1 hr 36 min,,Crime;Drama;Film-Noir;Thriller
Reap the Wild Wind, (1942),,,,2 hr 3 min,,Action;Adventure;Drama;Romance
Wild Chicks in Love, (2006),"$7,856,086","$7,856,086",,1 hr 48 min,,Comedy;Family;Romance
Wild Man Blues, (1997),"$533,759",,,1 hr 45 min,PG,Documentary;Music;Romance
Wild Ocean, (2008),"$1,224,555","$1,224,555",,45 min,,Documentary
Wild Reeds, (1994),"$807,775",,,1 hr 50 min,,Drama
The River Wild, (1994),"$46,816,343","$47,400,000",,1 hr 51 min,PG-13,Adventure;Crime;Thriller
Wild Safari - A South African Adventure, (2005),"$16,621,530","$17,635,605",,40 min,,Documentary;Short
South Wind 2: Speed Up, (2021),"$2,786,060","$2,786,060",,2 hr 7 min,,Crime;Drama;Thriller
Wild Side, (2004),"$15,355",,,1 hr 33 min,,Drama;Romance
Furious 7, (2015),"$353,007,020","$1,162,334,379","$190,000,000",2 hr 17 min,PG-13,Action;Thriller
Wild Strawberries, (1957),"$81,070","$81,070",,1 hr 32 min,,Drama;Romance
Wild Style, (1982),"$4,948","$4,948",,1 hr 22 min,,Drama;Music
Wild Tales, (2014),"$3,106,530","$28,372,363",,2 hr 2 min,R,Comedy;Drama;Thriller
Wild Target, (2010),"$108,589","$3,385,565","$8,000,000",1 hr 38 min,PG-13,Action;Comedy;Crime
Wild Things, (1998),"$30,147,739","$18,554",,1 hr 48 min,R,Crime;Drama;Mystery;Thriller
Diamond in the Rough, (2022),,,,1 hr 28 min,R,Comedy
Wild Tigers I Have Known, (2006),"$9,946","$18,244",,1 hr 28 min,,Drama
Wild Wild West, (1999),"$113,804,681","$108,300,000","$170,000,000",1 hr 46 min,PG-13,Action;Comedy;Sci-Fi;Western
Wild West Comedy Show: 30 Days & 30 Nights - Hollywood to the Heartland, (2006),"$603,894",,,1 hr 40 min,R,Comedy;Documentary
Wild, (2014),"$37,880,356","$14,621,185",,1 hr 55 min,R,Adventure;Biography;Drama
Wet Woman in the Wind, (2016),$268,$268,,1 hr 18 min,,Drama;Horror;Romance
Sub-zero Wind, (2018),"$13,632","$13,632",,1 hr 49 min,,Drama
Wildcats, (1986),"$26,285,544",,,1 hr 46 min,,Comedy;Sport
Wilder Napalm, (1993),"$84,859",,,1 hr 49 min,PG-13,Comedy;Drama;Fantasy
Wilderness, (2006),"$566,098","$566,098",,1 hr 33 min,R,Action;Horror
Wildfire, (2020),"$89,484","$89,484",,1 hr 25 min,,Drama
Wildflower, (2014),"$18,062","$50,515",,1 hr 32 min,PG-13,Drama;Family;Mystery;Thriller
Wildlife, (2018),"$1,050,616","$2,270,751",,1 hr 45 min,PG-13,Drama
Testament of Youth, (2014),"$1,822,250","$4,029,508",,2 hr 9 min,PG-13,Biography;Drama;History;War
Good Will Hunting, (1997),"$138,433,435","$87,500,000",,2 hr 6 min,R,Drama;Romance
An Officer and a Gentleman, (1982),"$129,795,554",,,2 hr 4 min,,Drama;Romance
Wait for Me and I Will Not Come, (2009),"$114,072","$114,072",,1 hr 30 min,,Drama;Romance
Ich will da sein - Jenny Gröllmann, (2008),"$47,902","$47,902",,1 hr 35 min,,Documentary
The Day Will Come, (2016),"$56,187","$56,187",,1 hr 59 min,,Drama
To Live, (1994),"$2,332,728",,,2 hr 13 min,,Drama;War
Vinnaithaandi Varuvaayaa, (2010),"$292,732","$292,732",,2 hr 37 min,,Drama;Romance
Mujhse Shaadi Karogi, (2004),"$915,728","$6,947,183",,2 hr 43 min,,Comedy;Romance
Willard, (2003),"$6,886,089","$1,678,497","$20,000,000",1 hr 40 min,PG-13,Drama;Horror;Thriller
Gek van Oranje, (2018),"$160,236","$160,236",,1 hr 40 min,,Comedy;Romance
William, (2019),,,,1 hr 40 min,,Adventure;Drama;Family;Sci-Fi
William Eggleston in the Real World, (2005),"$44,435",,,1 hr 26 min,,Biography;Documentary
William S. Burroughs: A Man Within, (2010),"$46,380",,,1 hr 27 min,,Documentary
Rossini: William Tell, (2015),"$178,663","$178,663",,3 hr 21 min,,Drama;Musical
Perfume: The Story of a Murderer, (2006),"$2,223,293","$132,816,631","$60,000,000",2 hr 27 min,R,Crime;Drama;Fantasy
Tell Them Willie Boy Is Here, (1969),"$5,949","$5,949",,1 hr 38 min,,Drama;Western
Magic Han War, (2010),"$671,377","$671,377",,,,
Willow, (1988),"$57,269,863",,,2 hr 6 min,,Action;Adventure;Drama;Fantasy;Romance
Wilson, (2017),"$653,951","$194,695",,1 hr 34 min,R,Comedy;Drama
Win a Date with Tad Hamilton!, (2004),"$17,071,962","$4,441,472","$22,000,000",1 hr 36 min,PG-13,Comedy;Romance
Win Win, (2011),"$10,179,275","$1,610,338",,1 hr 46 min,R,Comedy;Drama;Sport
Winchester, (2018),"$25,091,816","$18,927,772",,1 hr 39 min,PG-13,Biography;Fantasy;Horror;Mystery;Thriller
The Sparrow, (2022),,,,1 hr 32 min,,Drama
Wind Chill, (2007),"$36,804","$248,256",,1 hr 31 min,R,Adventure;Drama;Horror;Thriller
Wind Echoing in My Being, (1996),$529,$529,,40 min,,Short
Barkers: Mind the Cats!, (2020),"$64,162","$64,162",,1 hr 17 min,,Adventure;Animation;Family
Dying in Athens, (2006),"$67,700","$67,700",,1 hr 43 min,,Drama;Musical;Romance
Windjammer: The Voyage of the Christian Radich, (1958),"$6,757","$6,757",,2 hr 22 min,,Documentary;Romance
Windows, (1980),"$2,128,395",,,1 hr 36 min,,Drama;Thriller
Winds of September, (2008),"$216,002","$216,002",,1 hr 47 min,,Drama
Windsor Drive, (2015),"$3,256",,,1 hr 30 min,,Mystery;Thriller
Windstruck, (2004),"$19,225,992","$19,225,992",,2 hr 3 min,,Comedy;Crime;Drama;Romance
Windtalkers, (2002),"$40,914,068","$36,714,197","$115,000,000",2 hr 14 min,R,Action;Drama;War
The Big Easy, (1986),"$17,685,307",,,1 hr 42 min,,Comedy;Crime;Drama;Mystery;Romance;Thriller
Bottle Shock, (2008),"$4,078,607","$551,163",,1 hr 50 min,PG-13,Comedy;Drama
Ghost Dog: The Way of the Samurai, (1999),"$3,308,029","$6,113,565",,1 hr 56 min,R,Crime;Drama
On a Wing and a Prayer, (2023),,,,1 hr 42 min,PG,Drama
Kung Fu Wing Chun, (2010),"$974,100","$974,100",,1 hr 50 min,,Action;Comedy;Romance
Wing Commander, (1999),"$11,578,059",,"$30,000,000",1 hr 40 min,PG-13,Action;Adventure;Sci-Fi
Winged Creatures, (2008),"$39,171","$39,171",,1 hr 40 min,R,Crime;Drama
Wings, (1927),$746,$746,,2 hr 24 min,PG-13,Action;Drama;Romance;War
Earth from Above, (2004),"$399,072","$399,072",,1 hr 7 min,,Documentary
"Jan Saudek: Trapped by His Passions, No Hope for Rescue", (2007),"$89,551","$89,551",,1 hr 36 min,,Documentary
Wings of Courage, (1995),"$15,054,636",,,50 min,,Adventure;Romance
Wings of Desire, (1987),"$3,333,969","$183,196",,2 hr 8 min,,Drama;Fantasy;Romance
Secret of the Wings, (2012),"$627,018","$627,018",,1 hr 15 min,,Animation;Family;Fantasy
Wings Over Berlin, (2022),"$2,276,024","$2,276,024",,1 hr 40 min,,Action;Biography;Drama;History;Romance;War
Wings Over Everest, (2019),"$1,784,647","$1,784,647",,1 hr 50 min,,Action
Winky's Horse, (2005),"$3,193,767","$3,193,767",,1 hr 35 min,,Drama;Family
Winnebago Man, (2009),"$181,039",,,1 hr 25 min,,Biography;Comedy;Documentary
Winner, (2024),,,,1 hr 43 min,PG-13,Biography;Comedy
Fast Charlie... the Moonbeam Rider, (1979),"$444,334",,,1 hr 39 min,,Comedy
Winners, (2022),"$3,147","$3,147",,1 hr 25 min,,Drama;Family
In the Land of Saints and Sinners, (2023),"$2,258,795","$1,371,183",,1 hr 46 min,R,Action;Crime;Thriller
Little Mountain Boy, (2015),"$55,564","$55,564",,1 hr 40 min,,Adventure;Drama;Family
My Cousin Vinny, (1992),"$52,929,168","$11,159,384",,2 hr,R,Comedy;Crime
Winnie Mandela, (2011),"$80,634",,,1 hr 44 min,R,Biography;Drama;History
Winnie-the-Pooh: Blood and Honey, (2023),"$2,082,898","$5,634,146",,1 hr 24 min,,Horror
Winnie the Pooh, (2011),"$26,692,846","$23,178,583","$30,000,000",1 hr 3 min,,Adventure;Animation;Comedy;Family;Fantasy;Musical
The Many Adventures of Winnie the Pooh, (1977),,,,1 hr 14 min,,Animation;Comedy;Family;Musical
Worth Winning, (1989),"$3,690,328",,,1 hr 43 min,,Comedy;Romance
The Hotel New Hampshire, (1984),"$5,142,858",,,1 hr 49 min,,Comedy;Drama
Spread Your Wings, (2019),"$12,700,366","$12,700,366",,1 hr 53 min,,Adventure;Drama;Family
The Holdovers, (2023),"$20,355,375","$25,282,129",,2 hr 13 min,R,Comedy;Drama
53 días de invierno, (2006),"$315,497","$315,497",,1 hr 31 min,,Drama
Romance on the High Seas, (1948),,,,1 hr 39 min,,Comedy;Musical;Mystery;Romance
Winter in Wartime, (2008),"$543,100","$8,732,706",,1 hr 43 min,R,Drama;History;War
The Cabin in the Woods, (2011),"$42,073,277","$27,965,561",,1 hr 35 min,R,Horror;Mystery;Thriller
Winter Kills, (1979),"$1,161,386",,"$6,500,000",1 hr 37 min,,Comedy;Drama;Mystery;Thriller
Winter Light, (1963),"$7,095","$7,095",,1 hr 21 min,,Drama
Winter of Frozen Dreams, (2009),"$8,321",,,1 hr 32 min,R,Crime;Drama
Winter Passing, (2005),"$107,492","$6,291",,1 hr 38 min,R,Comedy;Drama
Winter People, (1989),"$2,023,282",,,1 hr 50 min,,Drama
Winter Soldier, (1972),"$2,825","$2,825",,1 hr 36 min,,Documentary;History;War
Winter Solstice, (2004),"$319,355","$36,524",,1 hr 30 min,R,Drama
Winter's Bone, (2010),"$6,531,503","$7,265,331","$2,000,000",1 hr 40 min,R,Crime;Drama;Mystery;Thriller
Winter's Tale, (2014),"$12,600,231","$18,200,000","$60,000,000",1 hr 58 min,PG-13,Drama;Fantasy;Mystery;Romance
Mrs. Winterbourne, (1996),"$10,082,005",,,1 hr 45 min,PG-13,Comedy;Drama;Romance
The Zone of Interest, (2023),"$8,659,464","$44,138,562",,1 hr 45 min,PG-13,Drama;History;War
Winter Sleepers, (1997),"$323,041",,,2 hr 2 min,,Drama;Romance;Thriller
Winx Club: The Secret of the Lost Kingdom, (2007),"$16,688,332","$16,688,332",,1 hr 25 min,,Action;Adventure;Animation;Drama;Fantasy;Romance;Sci-Fi
Winx Club 3D: Magical Adventure, (2010),"$11,583,758","$11,583,758",,1 hr 27 min,,Animation
Wired, (1989),"$1,089,000",,,1 hr 52 min,,Biography;Comedy;Drama;Fantasy
Wisdom, (1986),"$5,715,174",,,1 hr 49 min,,Crime;Drama
Immortality, (1998),"$25,648","$29,188",,1 hr 38 min,R,Crime;Mystery;Romance;Thriller
Blood and Wine, (1996),"$1,094,668",,,1 hr 41 min,R,Crime;Drama;Thriller
Alto Knights, (2024),,,,,R,Biography;Crime;Drama;History
Ilegal, (2003),"$29,786","$29,786",,1 hr 47 min,,Thriller
Wish, (2023),"$63,973,821","$191,023,539",,1 hr 35 min,PG,Adventure;Animation;Comedy;Family;Fantasy;Musical
Wish Dragon, (2021),"$21,120,000","$21,120,000",,1 hr 38 min,PG,Adventure;Animation;Comedy;Family;Fantasy;Romance
Wish I Was Here, (2014),"$3,591,299","$2,079,477",,1 hr 46 min,R,Comedy;Drama
If I Were a Boy, (2017),"$1,162,912","$1,162,912",,1 hr 35 min,,Comedy
Wish Me Away, (2011),"$18,618",,,2 hr,,Biography;Documentary;Music
Wish Upon, (2017),"$14,301,505","$9,167,081","$12,000,000",1 hr 30 min,PG-13,Drama;Fantasy;Horror;Mystery;Thriller
Star Twinkle Pretty Cure: Hoshi no Uta ni Omoi wo Komete, (2019),"$5,222,577","$5,222,577",,1 hr 12 min,,Action;Adventure;Animation;Comedy;Drama;Family;Fantasy;Music;Sci-Fi
Wish You Were Here, (1987),"$3,283,832",,,1 hr 28 min,,Comedy;Drama
Wishcraft, (2002),"$329,217","$329,217",,1 hr 42 min,R,Horror
The Irishman, (2019),"$968,853","$968,853",,3 hr 29 min,R,Biography;Crime;Drama
Wishmaster, (1997),"$15,738,769",,,1 hr 30 min,R,Fantasy;Horror
Halloween: Resurrection, (2002),"$30,354,442","$7,310,413","$13,000,000",1 hr 30 min,R,Horror;Thriller
The Silent Army, (2008),"$2,920,058","$2,920,058",,1 hr 55 min,,Drama;Thriller
Witch Hunt, (2021),"$56,415","$56,415",,1 hr 38 min,R,Drama;Fantasy;Horror;Thriller
Switchblade Sisters, (1975),"$51,264",,,1 hr 31 min,,Action;Crime;Drama
Witchboard, (1986),"$7,369,373",,,1 hr 38 min,,Horror;Mystery;Thriller
The Devil's Doorway, (2018),"$516,660","$516,660",,1 hr 16 min,,Horror
Love at Stake, (1987),"$61,789",,,1 hr 26 min,,Comedy
Witchery Deal, (2003),"$167,838","$167,838",,1 hr 47 min,,Horror;Mystery;Thriller
Pirates of the Caribbean: The Curse of the Black Pearl, (2003),"$305,413,918","$348,850,097","$140,000,000",2 hr 23 min,PG-13,Action;Adventure;Fantasy
With a Friend Like Harry..., (2000),"$3,830,441","$11,646,081",,1 hr 57 min,R,Comedy;Drama;Mystery;Thriller
"Zapada, Ceai si Dragoste 2 cu putin Noroc", (2024),"$180,509","$180,509",,1 hr 37 min,,Comedy
A Hole in My Heart, (2004),"$3,784",,,1 hr 38 min,,Drama
Welcome to the Roses, (2003),"$2,454,280","$2,454,280",,1 hr 30 min,,Comedy
Twin Peaks: Fire Walk with Me, (1992),"$4,160,851","$73,856",,2 hr 14 min,R,Drama;Horror;Mystery;Thriller
Friends, (1994),"$89,007",,,22 min,,Comedy;Romance
With Honors, (1994),"$20,016,254",,,1 hr 41 min,PG-13,Comedy;Drama
Bez granits, (2015),"$3,124,744","$3,124,744",,1 hr 30 min,,Comedy
"To Sir, with Love", (1967),$642,,,1 hr 45 min,,Drama
Love Hurts, (2025),,,,,,Action;Comedy
With Love... from the Age of Reason, (2010),"$4,622,492","$4,622,492",,1 hr 37 min,,Comedy;Romance
One Night with the King, (2006),"$13,395,961","$332,489","$20,000,000",2 hr 3 min,PG,Biography;Drama;History
Una relazione, (2021),"$16,804","$16,804",,1 hr 50 min,,Comedy;Drama;Romance
Gone with the Wind, (1939),"$200,882,193","$201,500,000",,3 hr 58 min,,Drama;Romance;War
Sleeping with the Enemy, (1991),"$101,599,005","$73,400,000","$19,000,000",1 hr 39 min,R,Drama;Thriller
Run with the Hunted, (2019),"$2,013","$2,013",,1 hr 33 min,,Crime;Drama;Thriller
With Friends Like These, (2007),"$324,497","$324,497",,1 hr 40 min,,Comedy;Drama
What Rhymes with Reason, (2023),,,,1 hr 43 min,PG-13,Drama
The Beast Within, (2024),"$51,860",,,1 hr 37 min,R,Horror
The Rock, (1996),"$134,069,511","$200,993,110","$75,000,000",2 hr 16 min,R,Action;Adventure;Thriller
Within the Whirlwind, (2009),"$17,517","$17,517",,1 hr 30 min,,Biography;Drama
You Can't Run Forever, (2024),"$114,677","$114,677",,1 hr 42 min,R,Drama;Horror;Thriller
Withnail and I, (1987),"$1,544,889","$405,734",,1 hr 47 min,,Comedy;Drama
Without a Clue, (1988),"$8,539,181",,,1 hr 47 min,,Comedy;Crime;Mystery
Without a Paddle, (2004),"$58,169,327","$14,859,863","$19,000,000",1 hr 35 min,PG-13,Adventure;Comedy;Mystery
Without a Trace, (1983),"$9,632,062",,,2 hr,,Drama;Mystery
Without Limits, (1998),"$777,423",,"$25,000,000",1 hr 57 min,PG-13,Biography;Drama;Sport
Without Men, (2011),"$133,933","$133,933",,1 hr 13 min,,Comedy;Drama
Not Without My Daughter, (1991),"$14,789,113",,,1 hr 56 min,,Drama;Thriller
Without Reservations, (1946),,,,1 hr 47 min,,Comedy;Romance
Without the King, (2007),"$8,663",,,1 hr 23 min,,Documentary
Love Without Words, (2017),"$3,741,863","$3,741,863",,1 hr 36 min,,Drama;Family
Without You I'm Nothing, (1990),"$1,218,730",,,1 hr 29 min,,Comedy;Musical
Witless Protection, (2008),"$4,161,625",,,1 hr 39 min,PG-13,Comedy;Crime
Witness, (1985),"$68,706,993",,,1 hr 52 min,,Drama;Romance;Thriller
Witness for the Prosecution, (1957),"$7,903","$7,903",,1 hr 56 min,,Crime;Drama;Mystery;Thriller
Madea's Witness Protection, (2012),"$65,653,242","$1,246,000","$20,000,000",1 hr 54 min,PG-13,Comedy;Crime;Drama
Invitation to a Murder, (2023),"$12,860","$12,860",,1 hr 32 min,PG-13,Mystery;Thriller
Married to the Mob, (1988),"$21,486,757",,,1 hr 44 min,,Comedy;Crime;Romance
Witnesses, (2021),"$855,765",,,1 hr 50 min,PG,Action;Adventure;Drama;Family;History
Husbands and Wives, (1992),"$10,555,619",,,1 hr 48 min,R,Comedy;Drama;Romance
Never Gonna Snow Again, (2020),"$15,901","$152,076",,1 hr 56 min,,Comedy;Drama;Mystery
The Wizard of Oz, (1939),"$24,668,669","$969,000","$2,777,000",1 hr 42 min,PG,Adventure;Family;Fantasy;Musical
Wizards, (1977),,,"$1,200,000",1 hr 22 min,,Adventure;Animation;Fantasy;Sci-Fi
Cherry Magic! Thirty Years of Virginity Can Make You A Wizard?!: The Movie, (2022),"$2,787,742","$2,787,742",,1 hr 44 min,,Comedy;Fantasy;Romance
The Spy Who Loved Me, (1977),"$46,838,673","$37,091",,2 hr 5 min,,Action;Adventure;Thriller
Woh Lamhe ..., (2006),"$1,301,477","$1,301,477",,2 hr 36 min,,Biography;Drama;Romance
Love in 7 Days, (2018),"$52,168","$52,168",,2 hr 18 min,,Comedy;Fantasy;Romance
The Hills Have Eyes, (1977),,,,1 hr 30 min,,Horror;Thriller
Blood and Chocolate, (2007),"$3,526,847","$2,813,876",,1 hr 38 min,PG-13,Drama;Fantasy;Horror;Romance
The Devil Is a Woman, (1935),"$2,495","$2,495",,1 hr 19 min,,Comedy;Drama;Romance
