Name,Year,Domestic,Foreign,Budget,Runtime,Rating,Genre
Clash of the Titans, (2010),"$163,214,888","$330,000,105","$125,000,000",1 hr 46 min,PG-13,Action;Adventure;Fantasy
Class, (1983),"$21,667,789",,,1 hr 38 min,,Comedy;Drama;Romance
Class Act, (1992),"$13,272,113",,,1 hr 38 min,PG-13,Comedy
Class Action, (1991),"$24,277,858","$4,000,060",,1 hr 50 min,R,Drama;Thriller
Alfons Jitterbit - Class Trip Chaos!, (2022),"$83,887","$83,887",,1 hr 32 min,,Comedy;Family
The Big Risk, (1960),"$132,928",,,1 hr 50 min,,Crime;Drama;Romance;Thriller
Les aristos, (2006),"$6,338,890","$6,338,890",,1 hr 19 min,,Comedy
Mr. Gaga: A True Story of Love and Dance, (2015),"$173,994","$491,623",,1 hr 40 min,,Biography;Documentary
Escape Room, (2017),"$2,595,495","$2,595,495",,1 hr 26 min,R,Horror
Dou Kyu Sei: Classmates, (2016),"$1,385,351","$1,385,351",,1 hr,,Animation;Drama;Music;Romance
Claudia, (2019),"$3,697","$3,697",,1 hr 26 min,,Comedy
David and Goliath, (2016),"$1,598","$1,598",,1 hr 15 min,,Action;Adventure;Drama
Claustrophobia, (2008),"$572,991","$572,991",,1 hr 40 min,,Drama;Romance
El clásico, (2015),"$51,540","$51,540",,1 hr 35 min,,Adventure;Drama
The In-Laws, (2003),"$20,453,431","$6,438,418",,1 hr 38 min,PG-13,Action;Comedy;Thriller
Clay Pigeons, (1998),"$1,794,086",,,1 hr 44 min,R,Comedy;Crime
Clean, (2021),"$318,877",,,1 hr 34 min,,Crime;Drama;Mystery;Thriller
Clean and Sober, (1988),"$8,674,093",,,2 hr 4 min,,Drama
Clean Slate, (1981),"$11,527",,,2 hr 8 min,,Comedy;Crime;Drama
"Clean, Shaven", (1993),"$26,351",,,1 hr 19 min,,Crime;Drama;Thriller
Cleanskin, (2012),"$79,664","$79,664",,1 hr 48 min,,Action;Crime;Drama;Thriller
Clear and Present Danger, (1994),"$122,187,717","$93,700,000","$62,000,000",2 hr 21 min,PG-13,Action;Crime;Drama;Thriller
Out of the Clear Blue Sky, (2012),"$16,050",,,1 hr 47 min,,Documentary
The Clearing, (2004),"$5,763,875","$6,756,924",,1 hr 35 min,R,Drama;Mystery;Thriller
"The Butcher, the Chef, and the Swordsman", (2010),"$47,896","$2,041,370",,1 hr 32 min,PG-13,Action;Comedy
Clemency, (2019),"$364,716",$236,,1 hr 52 min,R,Drama
My Darling Clementine, (1946),"$15,293","$15,293",,1 hr 37 min,,Drama;Romance;Western
Cléo from 5 to 7, (1962),"$1,886","$1,886",,1 hr 30 min,,Comedy;Drama;Music
Cleopatra, (1963),"$57,777,778",,"$44,000,000",3 hr 12 min,G,Biography;Drama;History;Romance
Cleopatra's Second Husband, (1998),"$175,058",,,1 hr 32 min,,Drama
Clergy, (2018),"$30,114,115","$30,114,115",,2 hr 13 min,,Drama
Clerks, (1994),"$3,151,130","$1,230","$27,000",1 hr 32 min,R,Comedy
Client 9, (2010),"$189,416","$3,454",,1 hr 57 min,R,Documentary
Cliff Walkers, (2021),"$152,972","$181,172,593",,2 hr,,Crime;Drama;Thriller
Cliffhanger, (1993),"$84,049,211","$170,951,000","$70,000,000",1 hr 53 min,R,Action;Adventure;Thriller
Clifford, (1994),"$7,408,745",,,1 hr 30 min,,Comedy
Clifford the Big Red Dog, (2021),"$48,947,356","$58,400,000",,1 hr 36 min,PG,Adventure;Comedy;Family;Fantasy
Clifford's Really Big Movie, (2004),"$2,922,354","$333,072",,1 hr 14 min,G,Adventure;Animation;Comedy;Family;Fantasy
Climates, (2006),"$119,958","$1,265,127",,1 hr 38 min,,Drama
Climax, (2018),"$817,339","$878,930",,1 hr 37 min,R,Drama;Horror;Music;Thriller
Climbers High, (2008),"$10,319,706","$10,319,706",,2 hr 25 min,,Drama
The Stranger, (2022),"$149,441","$149,441",,1 hr 57 min,,Crime;Drama;Thriller
Book of Blood, (2009),"$567,723","$567,723",,1 hr 40 min,R,Drama;Horror;Mystery;Thriller
Cloaca, (2003),"$1,021,317","$1,021,317",,1 hr 48 min,,Comedy;Drama
Cloak and Dagger, (1946),"$9,719,952",,,1 hr 46 min,,Adventure;Film-Noir;Romance;Thriller;War
Tower Block, (2012),"$94,423","$94,423",,1 hr 30 min,,Thriller
Clockers, (1995),"$13,071,518",,,2 hr 8 min,R,Crime;Drama;Mystery
Clockwatchers, (1997),"$537,948",,,1 hr 36 min,PG-13,Comedy;Drama
Clockwise, (1986),"$1,476,356",,,1 hr 36 min,,Comedy
A Clockwork Orange, (1971),"$26,617,553","$346,850","$2,200,000",2 hr 16 min,,Crime;Sci-Fi
Close Call, (2004),"$12,077",,,1 hr 33 min,,Action;Crime;Drama
Close Encounters of the Third Kind, (1977),"$135,189,114","$171,700,000","$20,000,000",2 hr 18 min,,Drama;Sci-Fi
Close My Eyes, (1991),"$135,893",,,1 hr 48 min,R,Drama;Romance
Close Range, (2015),"$248,978","$248,978",,1 hr 20 min,,Action;Crime;Thriller
Close Relations, (2016),"$3,321","$3,321",,1 hr 52 min,,Documentary
A Stranger Among Us, (1992),"$12,282,994",,,1 hr 50 min,PG-13,Crime;Drama;Mystery;Romance
Close to Heaven, (2005),"$4,928","$4,928",,1 hr 36 min,,Comedy;Drama
Close to Home, (2005),"$20,931","$46,179",,1 hr 38 min,,Drama
Close to You, (2023),"$68,389","$4,603",,1 hr 40 min,R,Drama
Listen to My Heart, (2009),"$1,671,352","$1,671,352",,1 hr 47 min,,Drama;Romance
Close to the Horizon, (2019),"$4,476,218","$4,476,218",,1 hr 49 min,,Drama;Romance
Up Close & Personal, (1996),"$51,088,705","$49,600,000",,2 hr 4 min,PG-13,Drama;Romance
Closer, (2004),"$33,987,757","$81,517,270","$27,000,000",1 hr 44 min,R,Drama;Romance
Close-up Kurdistan, (2007),"$4,144","$4,144",,1 hr 44 min,,Documentary
Closed Circuit, (2013),"$5,750,401","$581,538",,1 hr 36 min,R,Crime;Drama;Mystery;Thriller
Closed Curtain, (2013),"$28,098","$5,637",,1 hr 46 min,,Drama
Closed for Winter, (2009),"$14,039","$14,039",,1 hr 25 min,,Drama
Closely Watched Trains, (1966),"$34,198","$34,198",,1 hr 32 min,,Comedy;Drama;Romance;War
Fly Me to the Moon, (2024),"$20,532,222","$21,693,132",,2 hr 12 min,PG-13,Comedy;Romance
Closet Land, (1991),"$259,012",,,1 hr 29 min,R,Drama;Thriller
Closet Monster, (2015),"$42,166",$194,,1 hr 30 min,,Drama;Fantasy;Mystery
Closing the Ring, (2007),"$1,449,091","$1,449,091",,1 hr 58 min,R,Drama;Romance
Closure, (2007),"$381,203","$381,203",,1 hr 20 min,R,Crime;Drama;Horror;Thriller
Cherry Magic! Thirty Years of Virginity Can Make You A Wizard?!: The Movie, (2022),"$2,787,742","$2,787,742",,1 hr 44 min,,Comedy;Fantasy;Romance
Cloud 9, (2008),"$91,675","$4,862,896",,1 hr 39 min,,Drama;Romance
Cloudburst, (2011),"$15,151","$15,151",,1 hr 33 min,,Adventure;Comedy;Drama;Romance
Clouds of Sils Maria, (2014),"$1,851,517","$2,876,884",,2 hr 4 min,R,Drama
Cloudy Mountain, (2021),"$58,348,836","$58,348,836",,1 hr 54 min,,Action;Adventure;Drama
Cloudy with a Chance of Meatballs 2, (2013),"$119,793,567","$154,532,382","$78,000,000",1 hr 35 min,PG,Adventure;Animation;Comedy;Family;Fantasy;Sci-Fi
Cloverfield, (2008),"$80,048,433","$92,345,747","$25,000,000",1 hr 25 min,PG-13,Action;Horror;Sci-Fi;Thriller
Clown, (2014),"$55,007","$4,326,596",,1 hr 40 min,R,Horror;Thriller
Mother and Child, (2009),"$1,110,509","$4,511,462","$7,000,000",2 hr 5 min,R,Drama;Romance
Book Club, (2018),"$68,566,296","$35,871,892",,1 hr 44 min,PG-13,Comedy;Drama;Romance
Club Dread, (2004),"$5,001,708","$2,564,099",,1 hr 44 min,R,Comedy;Horror;Mystery;Thriller
Club Life, (2015),"$4,444","$214,785",,1 hr 27 min,R,Drama
Club Paradise, (1986),"$12,308,521",,,1 hr 36 min,,Comedy
Clubbed, (2008),"$102,715","$102,715",,1 hr 35 min,,Action;Crime;Drama
Happy Death Day, (2017),"$55,683,845","$69,795,421","$4,800,000",1 hr 36 min,PG-13,Comedy;Horror;Mystery;Thriller
Clubland, (1999),"$18,529",,,1 hr 34 min,R,Music
Clue, (1985),"$14,643,997",,,1 hr 34 min,,Comedy;Crime;Mystery;Thriller
Clueless, (1995),"$56,631,572",$222,,1 hr 37 min,PG-13,Comedy;Romance
Cluny Brown, (1946),"$17,155","$17,155",,1 hr 40 min,,Comedy;Romance;War
The Virginity Hit, (2010),"$636,706",,"$2,000,000",1 hr 26 min,R,Comedy;Drama
Bathing Beauty, (1944),,,,1 hr 41 min,,Comedy;Musical
Coal Miner's Daughter, (1980),"$67,182,787",,,2 hr 4 min,,Biography;Drama;Music
Only the Brave, (2017),"$18,343,983","$8,007,339","$38,000,000",2 hr 14 min,PG-13,Action;Biography;Drama
Coast to Coast, (1980),"$4,495,445",,,1 hr 35 min,,Comedy;Drama;Romance
Coastlines, (2002),"$7,883",,,1 hr 50 min,R,Crime;Drama;Thriller
Cobb, (1994),"$1,007,583",,,2 hr 8 min,R,Biography;Drama;Sport
Cobra Kai, (2018),"$46,271",,,30 min,,Action;Comedy;Drama;Sport
Cobra Verde, (1987),"$12,702",,,1 hr 51 min,,Adventure;Drama
Cobweb, (2023),"$10,091,821","$10,091,821",,1 hr 28 min,R,Horror;Mystery;Thriller
Cocaine Bear, (2023),"$64,670,240","$23,644,432",,1 hr 35 min,R,Comedy;Crime;Thriller
Cocaine Cowboys, (2006),"$150,056","$17,022",,1 hr 58 min,R,Crime;Documentary;History
Cock and Bull, (2016),"$82,778","$20,408,094",,1 hr 50 min,,Crime
Joker: Folie à Deux, (2024),"$58,300,287","$148,100,000",,2 hr 18 min,R,Musical;Thriller
Cockfight, (2001),"$3,600",,,45 min,R,Thriller
Cocktail, (1988),"$78,222,753","$93,282,028",,1 hr 44 min,,Comedy;Drama;Romance
"Sex, Politics & Cocktails", (2002),"$26,087",,,1 hr 30 min,,Comedy;Romance
Cocoon, (1985),"$76,113,124","$9,200,000",,1 hr 57 min,,Comedy;Drama;Sci-Fi
Cocoon: The Return, (1988),"$18,924,919","$6,100,000",,1 hr 56 min,,Adventure;Comedy;Mystery;Romance;Sci-Fi
Cocorico, (2024),"$18,259,571","$18,259,571",,1 hr 32 min,,Comedy
Code 46, (2003),"$285,585","$600,433",,1 hr 33 min,R,Drama;Romance;Sci-Fi;Thriller
Code Blue: The Movie, (2018),"$78,778,562","$78,778,562",,2 hr 7 min,,Drama
Code Name Banshee, (2022),"$173,019","$173,019",,1 hr 28 min,,Action;Thriller
Code Name: Emerald, (1985),"$561,548",,,1 hr 35 min,,Action;Drama;War
Code Name: The Cleaner, (2007),"$8,135,024","$2,202,453","$20,000,000",1 hr 24 min,PG-13,Action;Comedy;Crime
Code Name: Wild Geese, (1984),"$600,000",,,1 hr 41 min,,Action
Men of Honor, (2000),"$48,818,921","$33,524,574","$32,000,000",2 hr 9 min,R,Biography;Drama
Code of Silence, (1985),"$20,345,361",,,1 hr 40 min,,Action;Crime;Drama;Thriller
The Code of Cain, (2016),"$21,367","$21,367",,1 hr 42 min,,Action;Drama;Thriller
Song of the Sea, (2014),"$857,522","$3,370,512",,1 hr 33 min,PG,Adventure;Animation;Drama;Family;Fantasy
Kingsman: The Secret Service, (2014),"$128,261,724","$286,089,822","$81,000,000",2 hr 9 min,R,Action;Adventure;Comedy;Thriller
Code Unknown, (2000),"$95,242",,,1 hr 58 min,,Drama
Ibi: Dogu Ekspresi'nin Gizemi, (2023),"$772,923","$772,923",,,,Animation
Lionheart, (1990),"$24,078,196","$193,000","$6,000,000",1 hr 48 min,R,Action;Crime;Drama;Sport
The Heartbreak Kid, (2007),"$36,787,257","$91,665,926",,1 hr 56 min,R,Comedy;Romance
The Coffee Table, (2022),"$25,814","$25,814",,1 hr 31 min,,Comedy;Drama;Horror
Coffee and Cigarettes, (2003),"$2,198,924","$5,814,160",,1 hr 35 min,R,Comedy;Drama;Music
Coffee Date, (2006),"$4,412",,,1 hr 31 min,,Comedy;Romance
Coffin Rock, (2009),"$9,078","$9,078",,1 hr 32 min,,Drama;Thriller
Foxy Brown, (1974),$459,,,1 hr 32 min,,Action;Crime;Thriller
Cohen and Tate, (1988),"$64,227",,,1 hr 26 min,,Action;Crime;Drama;Thriller
The Client, (1994),"$92,115,211","$25,500,000",,1 hr 59 min,PG-13,Crime;Drama;Mystery;Thriller
Topografia Hazardului, (2023),$605,$605,,1 hr 17 min,,Documentary
The Ash Lad: In the Hall of the Mountain King, (2017),"$4,522,950","$4,522,950",,1 hr 44 min,,Adventure;Family;Fantasy
Cold Comfort Farm, (1995),"$5,682,429",,,1 hr 45 min,PG,Comedy;Romance
Cold Creek Manor, (2003),"$21,386,011","$7,733,423",,1 hr 58 min,R,Drama;Mystery;Thriller
Old Dogs, (2009),"$49,492,060","$47,261,636","$35,000,000",1 hr 28 min,PG,Comedy;Family
Cold Eyes, (2013),"$37,795,598","$37,795,598",,1 hr 59 min,,Action;Crime;Thriller
Gold Diggers: The Secret of Bear Mountain, (1995),"$6,029,091",,,1 hr 34 min,PG,Adventure;Drama;Family;Mystery
Cold Feet, (2018),"$2,311,508","$2,311,508",,1 hr 37 min,,Comedy
Never Grow Old, (2019),"$106,796","$106,796",,1 hr 40 min,R,Drama;Western
I Wish I Could Meet You Again on the Hill Where That Flower Blooms (2023), (2023),"$28,933,626","$28,933,626",,,,
Cold Around the Heart, (1997),"$5,171",,,1 hr 36 min,R,Crime;Drama;Thriller
Varg Veum - Kalde hjerter, (2012),"$1,033,226","$1,033,226",,1 hr 30 min,,Crime;Thriller
Cold Heaven, (1991),"$99,219",,,1 hr 45 min,R,Drama;Mystery;Thriller
The Cold Light of Day, (2012),"$3,763,583","$13,100,000",,1 hr 33 min,PG-13,Action;Thriller
Cold Lunch, (2008),"$1,161,457","$1,161,457",,1 hr 30 min,,Drama
Cold Prey, (2006),"$3,885,577","$3,885,577",,1 hr 37 min,,Horror;Thriller
Cold Prey 2, (2008),"$3,517,248","$3,517,248",,1 hr 30 min,,Horror;Thriller
Cold Pursuit, (2019),"$32,138,862","$44,280,893","$60,000,000",1 hr 59 min,R,Action;Comedy;Crime;Drama;Thriller
Cold Showers, (2005),"$538,208","$538,208",,1 hr 42 min,,Drama
Cold Souls, (2009),"$905,209","$229,628",,1 hr 41 min,PG-13,Comedy;Drama;Fantasy;Sci-Fi
Cold Steel, (1987),"$285,885",,,1 hr 31 min,,Action;Thriller
Cold Sweat, (2010),"$401,341","$401,341",,1 hr 20 min,,Horror;Thriller
Cold War, (2018),"$4,580,048","$15,904,754",,1 hr 29 min,R,Drama;Music;Romance
Cold War 2, (2016),"$560,824","$102,636,677",,1 hr 50 min,,Action;Crime;Drama;Thriller
Cold Water, (1994),"$30,209",,,1 hr 35 min,,Drama
Cold Weather, (2010),"$141,358","$2,698",,1 hr 36 min,,Comedy;Drama;Mystery
Coldblooded, (1995),"$16,198",,,1 hr 32 min,R,Action;Comedy;Thriller
Colette, (2018),"$5,137,622","$9,135,411",,1 hr 51 min,R,Biography;Drama;History;Romance
Colic: The Movie, (2006),"$303,127","$303,127",,1 hr 48 min,,Horror;Mystery
Blind Man's Bluff, (2005),"$4,180,000","$4,180,000",,1 hr 51 min,,Comedy;Crime;Thriller
Collaborator, (2011),"$3,696","$3,696",,1 hr 27 min,,Comedy;Drama;Thriller
Collapse, (2009),"$46,964",,,1 hr 22 min,,Documentary
Collateral Beauty, (2016),"$31,016,021","$57,600,000","$36,000,000",1 hr 37 min,PG-13,Drama;Romance
The Collector, (2009),"$7,712,114","$2,522,361",,1 hr 30 min,R,Crime;Horror;Thriller
Collectors, (2020),"$12,640,113","$12,640,113",,1 hr 54 min,,Adventure;Comedy;Crime
It Ends with Us, (2024),"$148,518,266","$201,561,985",,2 hr 10 min,PG-13,Drama;Romance
National Lampoon's Animal House, (1978),"$141,600,000","$7,219",,1 hr 49 min,,Comedy
College Road Trip, (2008),"$45,610,425","$5,939,249",,1 hr 23 min,,Adventure;Comedy;Drama;Family
Collide, (2016),"$2,280,004","$4,537,531",,1 hr 39 min,PG-13,Action;Adventure;Crime;Mystery;Thriller
The Affair of the Necklace, (2001),"$471,210","$726,903",,1 hr 58 min,R,Drama;History;Romance
Crash, (2004),"$54,580,300","$43,829,761","$6,500,000",1 hr 52 min,R,Crime;Drama;Thriller
Ice Age: Collision Course, (2016),"$64,063,008","$344,691,967","$105,000,000",1 hr 34 min,PG,Adventure;Animation;Comedy;Family;Sci-Fi
War Dogs, (2016),"$43,034,523","$43,400,000",,1 hr 54 min,R,Biography;Comedy;Crime;Drama;War
Colma: The Musical, (2006),"$41,131",,,1 hr 40 min,,Comedy;Drama;Musical
Colonia, (2015),"$15,709","$3,605,337",,1 hr 50 min,R,Biography;Drama;History;Romance;Thriller
Color Me Kubrick, (2005),"$71,190","$425,819",,1 hr 26 min,,Comedy;Drama
Color of Night, (1994),"$19,726,050",,"$40,000,000",2 hr 1 min,R,Drama;Mystery;Romance;Thriller
Color of the Cross, (2006),"$85,802",,,1 hr 48 min,PG-13,Drama
Colorado Territory, (1949),"$4,755","$4,755",,1 hr 34 min,,Western
Colorful, (2010),"$3,921,769","$3,921,769",,2 hr 6 min,,Animation;Drama;Fantasy;Mystery
Colors, (1988),"$46,616,067",,,2 hr,,Action;Crime;Drama;Romance;Thriller
The Colors of Fire, (2022),"$5,563,604","$5,563,604",,2 hr 15 min,,Drama;History
Straight Up, (2019),"$16,080",,,1 hr 35 min,,Comedy;Romance
Colossal, (2016),"$3,029,287","$1,502,033",,1 hr 49 min,R,Comedy;Drama;Fantasy;Sci-Fi
Colossal Youth, (2006),"$12,801","$12,801",,2 hr 36 min,,Drama
The Huntsman: Winter's War, (2016),"$48,390,190","$116,599,148","$115,000,000",1 hr 54 min,PG-13,Action;Adventure;Drama;Fantasy;Romance;Sci-Fi;War
Color Blossoms, (2004),"$581,061","$581,061",,1 hr 46 min,,Drama;Romance
Colours of Passion, (2008),"$865,342","$865,342",,2 hr 12 min,,Biography;Drama;Romance
Colt 45, (2014),"$630,787","$630,787",,1 hr 25 min,,Action;Crime;Drama;Thriller
Columbus, (2017),"$1,017,107","$77,110",,1 hr 44 min,,Drama
Coma, (1978),,,,1 hr 53 min,,Drama;Mystery;Thriller
Hell or High Water, (2016),"$27,007,844","$10,991,831","$12,000,000",1 hr 42 min,R,Crime;Drama;Thriller;Western
Comandante, (2023),"$3,987,413","$3,987,413",,2 hr,,Biography;Drama;History;War
The Golden Compass, (2007),"$70,107,728","$302,127,136","$180,000,000",1 hr 53 min,PG-13,Adventure;Family;Fantasy
Come Along, (2016),"$46,664","$46,664",,1 hr 23 min,,Adventure;Mystery;Thriller
You Have to Come and See It, (2022),"$66,586","$66,586",,1 hr 4 min,,Comedy;Drama
Come and See, (1985),"$71,909","$20,857,739",,2 hr 22 min,,Drama;Thriller;War
Come Back to Me, (2014),"$7,744",,,1 hr 36 min,R,Fantasy;Horror;Mystery;Thriller
"Come Back to the 5 & Dime Jimmy Dean, Jimmy Dean", (1982),"$840,958",,,1 hr 49 min,,Comedy;Drama
Music and Lyrics, (2007),"$50,572,589","$95,323,833",,1 hr 44 min,PG-13,Comedy;Music;Romance
Come Blow Your Horn, (1963),,,,1 hr 52 min,,Comedy;Musical
C'mon C'mon, (2021),"$1,863,674","$2,635,721",,1 hr 49 min,R,Drama
Dance with Me, (1998),"$15,923,122",,,2 hr 6 min,PG,Drama;Music;Romance
Come Play with Me, (2021),"$1,755,928","$1,755,928",,1 hr 20 min,,Fantasy;Horror;Thriller
Come Early Morning, (2006),"$119,452","$41,956",,1 hr 37 min,R,Drama;Romance
The Day Will Come, (2016),"$56,187","$56,187",,1 hr 59 min,,Drama
And the Spring Comes, (2007),"$285,555","$285,555",,1 hr 34 min,,Drama;Music
Out Come the Wolves, (2024),"$9,649","$9,101",,1 hr 26 min,R,Horror;Thriller
Come Play, (2020),"$10,475,990","$2,706,264",,1 hr 36 min,PG-13,Drama;Horror;Mystery;Thriller
"Come Rain, Come Shine", (2011),"$455,038","$455,038",,1 hr 45 min,,Drama
A Compassionate Spy, (2022),"$34,502",,,1 hr 41 min,,Biography;Documentary;History
Come See the Paradise, (1990),"$947,306",,,2 hr 18 min,,Drama;Romance;War
Come Sweet Death, (2000),"$1,626,336","$1,626,336",,1 hr 47 min,,Comedy;Mystery;Thriller
The World to Come, (2020),"$116,143","$89,735",,1 hr 45 min,R,Drama;History;Western
Come Undone, (2010),"$10,035","$3,091,430",,2 hr 6 min,,Drama;Romance
Let It Come Down: The Life of Paul Bowles, (1998),"$5,869",,,1 hr 15 min,,Biography;Documentary
Come What May, (2015),"$37,766","$1,272,052",,1 hr 54 min,R,Drama;War
Fall... in Love, (2005),"$1,845,030","$1,845,030",,1 hr 44 min,,Drama;Romance
Cuban Fury, (2014),"$92,384","$5,553,389",,1 hr 38 min,R,Comedy;Romance;Sport
Comedian, (2002),"$2,751,988",,,1 hr 22 min,,Comedy;Documentary
The Harmonists, (1997),"$244,861",,,2 hr 6 min,R,Biography;Drama;Music
Comedown, (2012),"$39,624","$39,624",,1 hr 30 min,,Horror
Idiocracy, (2006),"$444,093","$51,559",,1 hr 24 min,R,Adventure;Comedy;Sci-Fi;Thriller
Comedy of Innocence, (2000),"$33,737","$33,737",,1 hr 40 min,,Drama;Fantasy;Mystery;Thriller
Comedy of Power, (2006),"$80,550","$8,907,231",,1 hr 50 min,,Drama
Comes a Bright Day, (2012),"$1,142","$1,142",,1 hr 31 min,,Drama;Romance;Thriller
Comes a Horseman, (1978),"$9,585,769",,,1 hr 58 min,,Drama;Romance;Western
Comfort and Joy, (1984),"$1,057,368",,,1 hr 46 min,,Comedy
"The Book of Mormon Movie, Volume 1: The Journey", (2003),"$1,680,020",,"$1,500,000",2 hr,PG-13,Adventure
Comin' at Ya!, (1981),"$12,000,000",,,1 hr 31 min,,Western
Coming Through the Rye, (2015),"$18,137",,,1 hr 37 min,PG-13,Drama;History
Krystal, (2017),"$37,516",,,1 hr 30 min,R,Comedy;Drama
Coming Home, (1978),"$32,653,905",,,2 hr 7 min,,Drama;Romance;War
Coming out, (2013),"$778,670","$778,670",,1 hr 31 min,,Comedy;Romance
Coming Soon, (1999),"$5,453",,,1 hr 36 min,R,Comedy;Romance
Coming to America, (1988),"$128,152,301","$160,600,000",,1 hr 57 min,,Comedy;Romance
Coming Up Roses, (2011),"$20,567",,,1 hr 33 min,,Drama
Command Decision, (1948),,,,1 hr 52 min,,Action;Drama;War
Commandments, (1997),"$548,561",,"$6,000,000",1 hr 28 min,R,Comedy;Drama;Romance
Commando, (1985),"$35,100,000","$22,391,000",,1 hr 30 min,,Action;Adventure;Thriller
North Sea Hijack, (1980),"$2,993,772",,,1 hr 40 min,,Action;Adventure;Thriller
About a Boy, (2002),"$41,385,278","$89,164,177","$30,000,000",1 hr 41 min,PG-13,Comedy;Drama;Romance
A Sound of Thunder, (2005),"$1,900,451","$9,765,014","$80,000,000",1 hr 50 min,PG-13,Action;Adventure;Horror;Sci-Fi
Commissar Shakespeare, (2000),"$411,676","$411,676",,1 hr 53 min,,Comedy;Drama
The Truth Commissioner, (2016),"$2,464","$2,464",,1 hr 34 min,,Crime;Drama;Thriller
Commitment, (2013),"$76,543","$6,758,259",,1 hr 53 min,,Action;Drama
The Commitments, (1991),"$14,919,570",,,1 hr 58 min,R,Comedy;Drama;Music
Committed, (2000),"$40,361",,"$3,000,000",1 hr 38 min,R,Comedy;Drama;Romance
Common Ground, (2023),"$259,959","$6,000",,1 hr 41 min,PG,Documentary
Common Wealth, (2000),"$290,754","$290,754",,1 hr 50 min,R,Comedy;Crime;Mystery;Thriller
Let Them Breathe: City on the Ocean, (2024),,,,1 hr 52 min,,Animation;Drama
The Commune, (2016),"$38,737","$4,371,602",,1 hr 51 min,,Drama
Communion, (1989),"$1,919,653",,,1 hr 49 min,,Biography;Drama;Horror;Sci-Fi;Thriller
So Hard to Forget, (2010),"$142,894","$142,894",,1 hr 40 min,,Drama
The Other Woman, (2014),"$83,911,193","$112,799,203","$40,000,000",1 hr 49 min,PG-13,Comedy;Romance
Police Academy, (1984),"$81,198,894",,,1 hr 36 min,,Comedy
Partners in Crime, (2022),"$4,494","$4,494",,1 hr 49 min,,Action;Adventure;Comedy
The Nightmare Before Christmas, (1993),"$93,745,329","$14,041,640",,1 hr 16 min,PG,Animation;Family;Fantasy;Musical
The Company, (2003),"$2,283,914","$4,131,103","$15,000,000",1 hr 52 min,PG-13,Drama;Music;Romance
Crank: High Voltage, (2009),"$13,684,249","$20,888,292",,1 hr 36 min,R,Action;Thriller
Goltzius and The Pelican Company, (2012),"$73,393","$73,393",,2 hr 8 min,,Biography;Comedy;History
Company Business, (1991),"$1,501,785",,,1 hr 38 min,,Action;Comedy;Crime;Drama;Thriller
