Release_Date,Name,production_budget,domestic_gross,worldwide_gross,foreign_gross,languages
2012,space dogs 3d,,14400.0,8314400.0,8300000.0,
2012,bel ami,,120000.0,8319999.0,8199999.0,
2012,promised land (2012),,7600000.0,8141000.0,541000.0,
2012,iron sky,,122000.0,8122000.0,8000000.0,
2012,heroine,,599000.0,7999000.0,7400000.0,
2012,a royal affair,,1500000.0,7500000.0,6000000.0,
2012,all together,,43200.0,7243200.0,7200000.0,
2012,my worst nightmare,,22000.0,7122000.0,7100000.0,
2012,monsieur lazhar (u.s.-only),,2000000.0,6600000.0,4600000.0,
2012,goon,,4200000.0,6500000.0,2300000.0,
2012,cosmopolis,,764000.0,6064000.0,5300000.0,
2012,declaration of war,,59100.0,5859100.0,5800000.0,
2012,puella magi madoka magica the movie,,180000.0,5780000.0,5600000.0,
2012,albert nobbs,,3000000.0,5600000.0,2600000.0,
2012,in darkness,,1000000.0,5500000.0,4500000.0,
2012,farewell my queen,,1600000.0,5300000.0,3700000.0,
2012,the tall man,,,,5200000.0,
2012,girl in progress,,2600000.0,4600000.0,2000000.0,
2012,barbara,,1000000.0,4100000.0,3100000.0,
2012,the raid: redemption,,4099999.0,,,
2012,keith lemon: the film,,,,4000000.0,
2012,nitro circus the movie 3d,,3400000.0,3926000.0,526000.0,
2012,"lula, son of brazil",,,,3800000.0,
2012,the lady,,355000.0,3755000.0,3400000.0,
2012,branded,,354000.0,3754000.0,3400000.0,
2012,the rabbi's cat,,23400.0,3723400.0,3700000.0,
2012,searching for sugar man,,3700000.0,,,
2012,hara-kiri: death of a samurai,,75700.0,3475700.0,3400000.0,
2012,raiders of the lost ark (imax),,3100000.0,,,
2012,intruders,,69100.0,2969100.0,2900000.0,
2012,talaash,,2900000.0,,,
2012,barfi!,,2800000.0,,,
2012,a simple life,,192000.0,2792000.0,2600000.0,
2012,simon and the oaks,,151000.0,2551000.0,2400000.0,
2012,jiro dreams of sushi,,2600000.0,,,
2012,dabangg 2,,2500000.0,,,
2012,kid with a bike,,1500000.0,2500000.0,1000000.0,
2012,the queen of versailles,,2400000.0,,,
2012,ek tha tiger,,2300000.0,,,
2012,chico & rita,,351000.0,2251000.0,1900000.0,
2012,stolen (2012),,304000.0,2104000.0,1800000.0,
2012,footnote,,2000000.0,,,
2012,the imposter,,898000.0,1998000.0,1100000.0,
2012,agneepath,,2000000.0,,,
2012,the day i saw your heart,,3500.0,2003500.0,2000000.0,
2012,english vinglish,,1900000.0,,,
2012,housefull 2,,1800000.0,,,
2012,the cup (2012),,,,1800000.0,
2012,tales of the night,,11000.0,1711000.0,1700000.0,
2012,beloved (2012),,138000.0,1638000.0,1500000.0,
2012,360,,100000.0,1700000.0,1600000.0,
2012,2 days in new york,,633000.0,1633000.0,1000000.0,
2012,hermano,,29900.0,1629900.0,1600000.0,
2012,lay the favorite,,21000.0,1621000.0,1600000.0,
2012,soldiers of fortune,,38900.0,1538900.0,1500000.0,
2012,a late quartet,,1600000.0,,,
2012,i wish,,146000.0,1546000.0,1400000.0,
2012,the salt of life,,317000.0,1517000.0,1200000.0,
2012,chicken with plums,,254000.0,1454000.0,1200000.0,
2012,marley,,1400000.0,,,
2012,chasing ice,,1300000.0,,,
2012,unforgivable,,154000.0,1354000.0,1200000.0,
2012,the other son,,1300000.0,,,
2012,meerkats,,778000.0,1260000.0,482000.0,
2012,"for a good time, call...",,1300000.0,,,
2012,take this waltz,,1200000.0,,,
2012,cocktail (2012),,1200000.0,,,
2012,once upon a time in anatolia,,152000.0,1152000.0,1000000.0,
2012,ek main aur ekk tu,,1200000.0,,,
2012,the deep blue sea,,1100000.0,,,
2012,diana vreeland: the eye has to travel,,1000000.0,,,
2012,first position,,1000000.0,,,
2012,rampart,,973000.0,,,
2012,elles,,158000.0,912000.0,754000.0,
2012,w.e.,,583000.0,868000.0,285000.0,
2012,breathing,,4600.0,807600.0,803000.0,
2012,teri meri kahaani,,781000.0,,,
2012,son of sardaar,,772000.0,,,
2012,agent vinod,,698000.0,,,
2012,student of the year,,670000.0,,,
2012,the polar express (2012 re-issue),,669000.0,,,
2012,free men,,53800.0,617800.0,564000.0,
2012,"peace, love and misunderstanding",,591000.0,,,
2012,undefeated (2012),,562000.0,,,
2012,sister (2012),,155000.0,555000.0,400000.0,
2012,vicky donor,,549000.0,,,
2012,being flynn,,540000.0,,,
2012,ai weiwei: never sorry,,534000.0,,,
2012,where do we go now?,,532000.0,,,
2012,bully (2012),,279000.0,461000.0,182000.0,
2012,ferrari ki sawaari,,434000.0,,,
2012,dark tide,,,,432000.0,
2012,apartment 143,,400.0,426400.0,426000.0,
2012,smashed,,377000.0,,,
2012,universal soldier: day of reckoning,,5500.0,369500.0,364000.0,
2012,the oranges,,366000.0,,,
2012,liberal arts,,327000.0,,,
2012,back to 1942,,313000.0,,,
2012,the flowers of war,,311000.0,,,
2012,something from nothing: the art of rap,,288000.0,,,
2012,love in the buff,,256000.0,,,
2012,lola versus,,253000.0,,,
2012,keep the lights on,,246000.0,,,
2012,gerhard richter painting,,243000.0,,,
2012,trishna,,240000.0,,,
2012,elena,,233000.0,,,
2012,tezz,,230000.0,,,
2012,the viral factor,,220000.0,,,
2012,neil young journeys,,215000.0,,,
2012,tai chi zero,,212000.0,,,
2012,the house i live in,,211000.0,,,
2012,10 years,,203000.0,,,
2012,17 girls,,15100.0,201100.0,186000.0,
2012,tim & eric's billion dollar movie,,201000.0,,,
2012,any day now,,201000.0,,,
2012,tere naal love ho gaya,,178000.0,,,
2012,the hunter (2012),,177000.0,,,
2012,butter,,105000.0,175700.0,70700.0,
2012,flying swords of dragon gate,,170000.0,,,
2012,joker,,169000.0,,,
2012,dark horse,,166000.0,,,
2012,shirin farhad ki toh nikal padi,,156000.0,,,
2012,bullhead,,152000.0,,,
2012,chakravyuh,,152000.0,,,
2012,luv shuv tey chicken khurana,,144000.0,,,
2012,warriors of the rainbow: seediq bale,,136000.0,,,
2012,the loneliest planet,,130000.0,,,
2012,forgiveness of blood,,127000.0,,,
2012,toys in the attic,,64900.0,126500.0,61600.0,
2012,"turn me on, dammit!",,126000.0,,,
2012,god bless america,,123000.0,,,
2012,bullet vanishes,,118000.0,,,
2012,the woman in the fifth,,114000.0,,,
2012,5 broken cameras,,110000.0,,,
2012,hello i must be going,,107000.0,,,
2012,the magic of belle isle,,102000.0,,,
2012,"oslo, august 31st",,101000.0,,,
2012,wuthering heights (2012),,101000.0,,,
2012,mugamoodi,,101000.0,,,
2012,v/h/s,,100000.0,,,
2012,goodbye first love,,95000.0,,,
2012,marina abramovic: the artist is present,,86600.0,,,
2012,the eye of the storm,,83600.0,,,
2012,wagner & me,,37700.0,78700.0,41000.0,
2012,this is not a film,,77000.0,,,
2012,the island president,,76400.0,,,
2012,detachment,,72700.0,,,
2012,the green wave,,,,70100.0,
2012,attenberg,,24000.0,69900.0,45900.0,
2012,deadfall (2012),,66400.0,,,
2012,girlfriend boyfriend - gf bf,,64400.0,,,
2012,vulgaria,,59100.0,,,
2012,the turin horse,,56400.0,,,
2012,jodi breakers,,52600.0,,,
2012,painted skin: the resurrection,,50400.0,,,
2012,"all's well, end's well (2012)",,47900.0,,,
2012,north sea texas,,28300.0,45000.0,16700.0,
2012,double trouble,,44800.0,,,
2012,the fairy,,38400.0,,,
2012,hit so hard,,34000.0,,,
2012,kalakalappu@masala cafe,,30900.0,,,
2012,the bay,,30700.0,,,
2012,you've been trumped,,29300.0,,,
2012,here (2012),,26700.0,,,
2012,in another country,,25100.0,,,
2012,bonsai,,21300.0,,,
2012,the day,,21000.0,,,
2012,28 hotel rooms,,18900.0,,,
2012,lovely molly,,18500.0,,,
2012,juan of the dead,,18000.0,,,
2012,4:44: last day on earth,,17800.0,,,
2012,little birds,,17700.0,,,
2012,return (2012),,16100.0,,,
2012,alps,,16100.0,,,
2012,patience (after sebald),,15900.0,,,
2012,take me home,,15800.0,,,
2012,reuniting the rubins,,13600.0,,,
2012,cirkus columbia,,3500.0,13000.0,9500.0,
2012,grassroots,,12400.0,,,
2012,husbands in goa,,10100.0,,,
2012,starry starry night,,10000.0,,,
2012,corpo celeste,,8900.0,,,
2012,dreams of a life,,8400.0,,,
2012,the babymakers,,7900.0,,,
2012,las acacias,,6000.0,,,
2012,the good doctor,,5200.0,,,
2012,liar's autobiography,,5100.0,,,
2012,sleepless night,,3400.0,,,
2012,atm,,3000.0,,,
2012,about cherry,,3000.0,,,
2012,perfect sense,,3000.0,,,
2012,cheerful weather for the wedding,,2700.0,,,
2012,the decoy bride,,800.0,,,
2012,death of a superhero,,600.0,,,
2013,fast & furious 6,,238700000.0,788700000.0,550000000.0,
2013,the hangover part iii,,112200000.0,362000000.0,249800000.0,
2013,the great gatsby (2013),,144800000.0,353600000.0,208800000.0,
2013,planes,,90300000.0,239300000.0,149000000.0,
2013,hansel and gretel: witch hunters,,55700000.0,226300000.0,170600000.0,
2013,lost in thailand,,57400.0,197757400.0,197700000.0,
2013,jurassic park 3d,,45400000.0,116500000.0,71100000.0,
2013,personal tailor,,376000.0,116176000.0,115800000.0,
2013,instructions not included,,44500000.0,99100000.0,54600000.0,
2013,evil dead (2013),,54200000.0,97500000.0,43300000.0,
2013,rush (2013),,26900000.0,90200000.0,63300000.0,
2013,pain and gain,,49900000.0,86200000.0,36300000.0,
2013,carrie (2013),,35300000.0,84800000.0,49500000.0,
2013,the family (2013),,36900000.0,78400000.0,41500000.0,
2013,scary movie 5,,32000000.0,78400000.0,46400000.0,
2013,tiny times,,23500.0,77723500.0,77700000.0,
2013,young detective dee: rise of the sea dragon,,87800.0,72287800.0,72200000.0,
2013,the grandmaster,,6600000.0,64100000.0,57500000.0,
2013,side effects (2013),,32200000.0,63400000.0,31200000.0,
2013,the host (2013),,26600000.0,63300000.0,36700000.0,
2013,from up on poppy hill,,1000000.0,61000000.0,60000000.0,
2013,beautiful creatures (2013),,19500000.0,60100000.0,40600000.0,
2013,the face reader,,516000.0,54616000.0,54100000.0,
2013,tyler perry's temptation: confessions of a marriage counselor,,52000000.0,53200000.0,1200000.0,
2013,the berlin file,,665000.0,48965000.0,48300000.0,
2013,her (2013),,25600000.0,47400000.0,21800000.0,
2013,tiny times 2,,43800.0,47243800.0,47200000.0,
2013,new world (2013),,458000.0,31658000.0,31200000.0,
2013,i give it a year,,34700.0,28234700.0,28200000.0,
2013,"the way, way back",,21500000.0,23200000.0,1700000.0,
2013,kon-tiki,,1500000.0,22800000.0,21300000.0,
2013,diana,,335000.0,21735000.0,21400000.0,
2013,the great beauty,,2900000.0,21400000.0,18500000.0,
2013,22 bullets,,,,21300000.0,
2013,the company you keep,,5100000.0,19600000.0,14500000.0,
2013,the bling ring,,5800000.0,19100000.0,13300000.0,
2013,billy and buddy,,900.0,15200900.0,15200000.0,
2013,journey to the south pacific,,7600000.0,14100000.0,6500000.0,
2013,puella magi madoka magica the movie: rebellion,,376000.0,12976000.0,12600000.0,
2013,in the house,,390000.0,11890000.0,11500000.0,
2013,i'm so excited,,1400000.0,11800000.0,10400000.0,
2013,haute cuisine,,218000.0,11418000.0,11200000.0,
2013,the past,,1300000.0,10600000.0,9300000.0,
2013,love is all you need,,1600000.0,10000000.0,8400000.0,
2013,tyler perry presents peeples,,9200000.0,9330000.0,130000.0,
2013,jerusalem,,8000000.0,9300000.0,1300000.0,
2013,pulling strings,,5800000.0,7800000.0,2000000.0,
2013,blue is the warmest color,,2200000.0,7400000.0,5200000.0,
2013,unfinished song,,1700000.0,7000000.0,5300000.0,
2013,the angels' share,,347000.0,7047000.0,6700000.0,
2013,believe,,6200000.0,,,
2013,matru ki bijlee ka mandola,,,,6000000.0,
2013,closed circuit,,5800000.0,,,
2013,populaire,,179000.0,5479000.0,5300000.0,
2013,broken circle breakdown,,175000.0,5475000.0,5300000.0,
2013,fists of legend,,134000.0,5434000.0,5300000.0,
2013,chennai express,,5300000.0,,,
2013,oldboy (2013),,2200000.0,4900000.0,2700000.0,
2013,commitment,,76500.0,4576500.0,4500000.0,
2013,white elephant,,8900.0,4408900.0,4400000.0,
2013,much ado about nothing (2013),,4300000.0,,,
2013,you will be my son,,285000.0,3885000.0,3600000.0,
2013,pieta,,22100.0,3622100.0,3600000.0,
2013,mental,,17700.0,3617700.0,3600000.0,
2013,the to-do list,,3500000.0,3574600.0,74600.0,
2013,emperor,,3300000.0,,,
2013,stand up guys,,3300000.0,,,
2013,in a world,,3000000.0,,,
2013,ram-leela,,2700000.0,,,
2013,capital,,102000.0,2502000.0,2400000.0,
2013,i'm in love with a church girl,,2400000.0,,,
2013,no (2013),,2300000.0,,,
2013,renoir,,2300000.0,,,
2013,reality (2013),,72600.0,2272600.0,2200000.0,
2013,krrish 3,,2200000.0,,,
2013,austenland,,2200000.0,,,
2013,the sorcerer and the white snake,,18800.0,2118800.0,2100000.0,
2013,the snitch cartel,,,,2100000.0,
2013,the iceman (2013),,2000000.0,,,
2013,fill the void,,1800000.0,,,
2013,starbuck (u.s. only),,340000.0,1640000.0,1300000.0,
2013,bhaag milkha bhaag,,1600000.0,,,
2013,therese,,102000.0,1602000.0,1500000.0,
2013,stories we tell,,1600000.0,,,
2013,lovelace,,357000.0,1557000.0,1200000.0,
2013,race 2,,1600000.0,,,
2013,disconnect,,1400000.0,,,
2013,girl most likely,,1400000.0,,,
2013,wadjda (u.s. only),,1300000.0,,,
2013,the kings of summer,,1300000.0,,,
2013,the invisible woman,,1200000.0,,,
2013,violeta went to heaven,,21500.0,1221500.0,1200000.0,
2013,romeo and juliet (2013),,1200000.0,,,
2013,still mine,,1200000.0,,,
2013,the wall (2013),,38700.0,1138700.0,1100000.0,
2013,kai po che,,1100000.0,,,
2013,what maisie knew,,1100000.0,,,
2013,thanks for sharing,,1100000.0,,,
2013,kill your darlings,,1000000.0,,,
2013,short term 12,,1000000.0,,,
2013,ginger & rosa,,1000000.0,,,
2013,lore,,970000.0,,,
2013,raanjhana,,903000.0,,,
2013,6 souls,,,,852000.0,
2013,generation iron,,850000.0,,,
2013,the monk,,13500.0,807500.0,794000.0,
2013,satyagraha,,739000.0,,,
2013,hannah arendt,,717000.0,,,
2013,besharam,,680000.0,,,
2013,salinger,,584000.0,651000.0,67000.0,
2013,the hunt,,613000.0,,,
2013,walking the camino: six ways to santiago,,613000.0,,,
2013,to the wonder,,588000.0,,,
2013,lootera,,582000.0,,,
2013,museum hours,,561000.0,,,
2013,you ain't seen nothin' yet,,18900.0,506900.0,488000.0,
2013,the inevitable defeat of mister and pete,,495000.0,,,
2013,act of killing,,487000.0,,,
2013,sound city,,423000.0,,,
2013,shadow dancer,,101000.0,420000.0,319000.0,
2013,a hijacking,,414000.0,,,
2013,grand masti,,414000.0,,,
2013,phata poster nikla hero,,411000.0,,,
2013,the armstrong lie,,383000.0,,,
2013,tai chi hero,,35100.0,382100.0,347000.0,
2013,at any price,,381000.0,,,
2013,shootout at wadala,,370000.0,,,
2013,gori tere pyaar mein,,342000.0,,,
2013,adore,,319000.0,,,
2013,a bottle in the gaza sea,,5900.0,311900.0,306000.0,
2013,go goa gone,,298000.0,,,
2013,blancanieves,,280000.0,,,
2013,himmatwala,,271000.0,,,
2013,great expectations (2013),,259000.0,,,
2013,the silence,,100000.0,232000.0,132000.0,
2013,singh saab the great,,226000.0,,,
2013,arthur newman,,208000.0,,,
2013,ghanchakkar,,203000.0,,,
2013,midnight's children,,190000.0,,,
2013,r... rajkumar,,167000.0,,,
2013,we steal secrets: the story of wikileaks,,166000.0,,,
2013,the patience stone,,149000.0,,,
2013,rangeelay,,148000.0,,,
2013,drug war,,128000.0,,,
2013,beyond the hills,,125000.0,,,
2013,storm surfers 3d,,117000.0,,,
2013,yossi,,117000.0,,,
2013,spinning plates,,112000.0,,,
2013,ek thi daayan,,112000.0,,,
2013,the english teacher,,105000.0,,,
2013,man of tai chi,,100000.0,,,
2013,passion,,92200.0,,,
2013,byzantium,,89200.0,,,
2013,the rooftop,,85800.0,,,
2013,we are what we are,,81400.0,,,
2013,stuck in love,,81100.0,,,
2013,more than honey,,79800.0,,,
2013,caesar must die,,76900.0,,,
2013,leviathan (2013),,76200.0,,,
2013,no one lives,,74900.0,,,
2013,war witch,,70500.0,,,
2013,the pervert's guide to ideology,,68000.0,,,
2013,my lucky star,,64400.0,,,
2013,becoming traviata,,62700.0,,,
2013,sightseers,,61800.0,,,
2013,table no. 21,,46700.0,,,
2013,wish you were here (2013),,46300.0,,,
2013,a glimpse inside the mind of charles swan iii,,45400.0,,,
2013,the we and the i,,42200.0,,,
2013,killing season,,39900.0,,,
2013,post tenebras lux,,39200.0,,,
2013,rising from ashes,,38600.0,,,
2013,berberian sound studio,,38500.0,,,
2013,ip man: the final fight,,37900.0,,,
2013,redemption (2013),,36900.0,,,
2013,camille claudel 1915,,35300.0,,,
2013,bastards,,24500.0,,,
2013,paradise: love,,24300.0,,,
2013,our children,,23200.0,,,
2013,v/h/s/2,,21800.0,,,
2013,the look of love,,21300.0,,,
2013,the painting (2013),,21000.0,,,
2013,terraferma,,20000.0,,,
2013,love and honor (2013),,19700.0,,,
2013,nostalghia,,18800.0,,,
2013,casting by,,18200.0,,,
2013,violet & daisy,,17200.0,,,
2013,jayne mansfield's car,,14800.0,,,
2013,a wedding invitation,,14400.0,,,
2013,red obsession,,13200.0,,,
2013,the selfish giant,,12200.0,,,
2013,charlie countryman,,11700.0,,,
2013,just like a woman,,11400.0,,,
2013,so young,,11200.0,,,
2013,in the name of,,9900.0,,,
2013,inchallah (u.s. only),,9800.0,,,
2013,welcome to the punch,,9700.0,,,
2013,clandestine childhood,,9000.0,,,
2013,argento's dracula 3d,,8100.0,,,
2013,finding mr. right,,6900.0,,,
2013,paradise: hope,,6700.0,,,
2013,paradise: faith,,6500.0,,,
2013,the guillotines,,5300.0,,,
2013,the stroller strategy,,3500.0,,,
2013,what richard did,,2700.0,,,
2013,caught in the web,,1100.0,,,
2013,i spit on your grave 2,,800.0,,,
2013,into the white,,700.0,,,
2013,storage 24,,100.0,,,
2014,godzilla (2014),,200700000.0,529100000.0,328400000.0,
2014,teenage mutant ninja turtles (2014),,191200000.0,493300000.0,302100000.0,
2014,hercules (2014),,72700000.0,244800000.0,172100000.0,
2014,robocop (2014),,58600000.0,242700000.0,184100000.0,
2014,fury (2014),,85800000.0,211800000.0,126000000.0,
2014,journey to the west,,18100.0,205618100.0,205600000.0,
2014,the other woman (2014),,83900000.0,196700000.0,112800000.0,
2014,breakup buddies,,778000.0,188978000.0,188200000.0,
2014,planes: fire & rescue,,59200000.0,151400000.0,92200000.0,
2014,let's be cops,,82400000.0,138200000.0,55800000.0,
2014,annie (2014),,85900000.0,133800000.0,47900000.0,
2014,the wind rises,,5200000.0,117900000.0,112700000.0,
2014,the admiral: roaring currents,,2600000.0,112200000.0,109600000.0,
2014,birdman,,42300000.0,103200000.0,60900000.0,
2014,p.k.,,10600000.0,100400000.0,89800000.0,
2014,the book of life (2014),,50200000.0,99800000.0,49600000.0,
2014,step up all in,,14900000.0,86200000.0,71300000.0,
2014,the attorney,,557000.0,70557000.0,70000000.0,
2014,stalingrad (2014),,1000000.0,68099999.0,67099999.0,
2014,selma,,52100000.0,66800000.0,14700000.0,
2014,god's not dead,,60800000.0,64700000.0,3900000.0,
2014,thunder and the house of magic!,,4100.0,64204100.0,64200000.0,
2014,evangelion: 3.0 you can (not) redo,,175000.0,60475000.0,60300000.0,
2014,no good deed (2014),,52500000.0,54300000.0,1800000.0,
2014,wild (2014),,37900000.0,52500000.0,14600000.0,
2014,magic in the moonlight,,10500000.0,51000000.0,40500000.0,
2014,dragon ball z: battle of gods,,2600000.0,50400000.0,47800000.0,
2014,about last night (2014),,48600000.0,48965000.0,365000.0,
2014,chef,,31400000.0,45900000.0,14500000.0,
2014,bang bang,,2500000.0,42000000.0,39500000.0,
2014,as above/so below,,21300000.0,41900000.0,20600000.0,
2014,frank miller's sin city: a dame to kill for,,13800000.0,39400000.0,25600000.0,
2014,endless love (2014),,23400000.0,34700000.0,11300000.0,
2014,the pirates,,416000.0,32516000.0,32100000.0,
2014,winter's tale,,12600000.0,31100000.0,18500000.0,
